N,strategy_id,family_label,candidate_source,u2_range,peeq_max,surface_t_proxy,mises_max,u2_norm_within_N,peeq_norm_within_N,surface_t_norm_within_N,mises_norm_within_N,u2_rank_within_N,peeq_rank_within_N,surface_t_rank_within_N,mises_rank_within_N,U2_gate_status,PEEQ_gate_status,U2_PEEQ_gate_status,hierarchy_region,constrained_reward_if_available,source_file
N24,S3R54CAL64_N24_B01_n24_u2ret_top,,N24_u2_retention_top,3.827916589216329e-05,0.1594891101121902,582395136.0,579943552.0,0.01466494617621943,0.2565942350761744,0.13613397184067905,0.36363636363636365,11,127,90,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7158730158730159,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B02_n24_u2ret_top,,N24_u2_retention_top,3.386501202840009e-05,0.1574332565069198,582002752.0,579943616.0,0.007271995203688755,0.205241367707537,0.10097209875835174,0.3939393939393939,6,101,68,54,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7693121693121692,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B03_n24_u2ret_top,,N24_u2_retention_top,5.342099871086248e-05,0.1587450951337814,582636416.0,579943552.0,0.040024920277227385,0.23800959344188793,0.1577552834571158,0.36363636363636365,47,116,100,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6272486772486772,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B04_n24_u2ret_top,,N24_u2_retention_top,3.356376646479475e-05,0.1568998396396637,582660032.0,579943552.0,0.00676746052928392,0.19191722557690394,0.15987153385140365,0.36363636363636365,5,90,102,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.771164021164021,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B05_n24_u2ret_repair,,N24_u2_retention_local_repair,5.23158641954069e-05,0.1588590741157531,582379520.0,579944384.0,0.0381740094247794,0.24085665780921406,0.1347346084363261,0.7575757575757576,42,119,89,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5994708994708995,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B06_n24_u2ret_repair,,N24_u2_retention_local_repair,4.610596806742251e-05,0.1529955714941024,581577856.0,579944512.0,0.027773498016335326,0.09439308098965535,0.06289679694892897,0.8181818181818182,29,26,20,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7984126984126984,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B07_n24_u2ret_repair,,N24_u2_retention_local_repair,9.015049431582156e-05,0.1592183411121368,581862912.0,579944320.0,0.10154052862118929,0.2498307357143359,0.08844091417428956,0.7272727272727273,109,124,36,109,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4653439153439154,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B08_n24_u2ret_repair,,N24_u2_retention_local_repair,3.7965415458529606e-05,0.1582574993371963,583471872.0,579943552.0,0.014139467988314443,0.2258300091527395,0.23262122558999798,0.36363636363636365,9,112,142,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6997354497354497,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B09_penalty_repair,,penalty_repair_top,4.8556980800640304e-05,0.1524872630834579,581862976.0,579943616.0,0.0318785241502181,0.0816961193347631,0.08844664927020904,0.3939393939393939,32,18,37,54,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8349206349206351,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B10_penalty_repair,,penalty_repair_top,6.516764369735029e-05,0.1524514555931091,580972224.0,579944448.0,0.059698536820079785,0.08080168925570927,0.008625584262896797,0.7878787878787878,64,17,2,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7367724867724869,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B11_penalty_repair,,penalty_repair_top,8.067023327384959e-05,0.1522239595651626,581904768.0,579944384.0,0.08566271664334855,0.07511909915295147,0.092191666905629,0.7575757575757576,95,14,53,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6267195767195767,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B12_penalty_repair,,penalty_repair_local_search,7.648990981579118e-05,0.1547069251537323,581938112.0,579943552.0,0.07866139151319138,0.13714073445997546,0.09517965187967768,0.36363636363636365,86,56,58,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6367724867724868,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B13_penalty_repair,,penalty_repair_local_search,6.85549239278771e-05,0.1568982601165771,581861760.0,579944576.0,0.06537165050106916,0.19187777090009034,0.08833768244773894,0.8484848484848485,72,89,35,156,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5846560846560847,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B14_penalty_repair,,penalty_repair_local_search,9.317355693383432e-05,0.1518133282661438,581927936.0,579943488.0,0.10660364024159054,0.06486199982357069,0.09426777162848049,0.3333333333333333,113,11,56,18,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6359788359788361,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B15_two_stage_repair,,two_stage_penalty_repair,7.469321303688048e-05,0.1526153534650802,581062208.0,579944384.0,0.07565223242881218,0.0848956702958753,0.016689129125684626,0.7575757575757576,83,20,6,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6878306878306877,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B16_two_stage_repair,,two_stage_penalty_repair,4.948670630255947e-05,0.1542716473340988,582011648.0,579944384.0,0.03343565497658672,0.126267993286749,0.10176927709115935,0.7575757575757576,34,48,69,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7304232804232803,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B17_two_stage_repair,,two_stage_penalty_repair,9.987347061723996e-05,0.1600515097379684,581655296.0,579944384.0,0.11782484704822813,0.27064233330492,0.06983626301149887,0.7575757575757576,121,133,24,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4235449735449736,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B18_two_stage_repair,,two_stage_penalty_repair,5.0446637033019215e-05,0.1521572768688202,581864384.0,579944448.0,0.03504337438246722,0.07345344180639898,0.0885728213804376,0.7878787878787878,37,13,38,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7849206349206349,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B19_two_stage_repair,,two_stage_penalty_repair,6.479929743363755e-05,0.1539067775011062,582573696.0,579943616.0,0.05908161997653742,0.11715396294312412,0.15213488945602616,0.3939393939393939,63,38,96,54,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6796296296296296,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B20_median_guard,,median_guard_repair,6.590890006918926e-05,0.1517210751771927,581883520.0,579943552.0,0.06094001416414535,0.06255762336937738,0.09028761506036188,0.36363636363636365,65,10,45,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7634920634920636,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B21_median_guard,,median_guard_repair,9.798179462450209e-05,0.1573436856269836,581945664.0,579944512.0,0.1146566140636394,0.20300398976113804,0.09585639319817624,0.8181818181818182,117,97,60,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.43994708994709,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B22_median_guard,,no_penalty_worse_than_median,4.008693713331013e-05,0.1542789340019226,582290048.0,579944448.0,0.01769265308627164,0.126450005899591,0.1267169443408941,0.7878787878787878,15,49,85,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7582010582010583,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B23_median_guard,,no_penalty_worse_than_median,6.063666432964965e-05,0.1637037992477417,581895936.0,579943552.0,0.052109923156667216,0.3618723402988213,0.09140022366874086,0.36363636363636365,59,159,50,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5783068783068783,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B24_peeq_repair,,PEEQ_repair_candidates,3.964457823713019e-05,0.1587646901607513,582724224.0,579943552.0,0.01695177777184999,0.23849905476271815,0.16562383505864137,0.36363636363636365,13,118,105,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7105820105820105,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B25_peeq_repair,,PEEQ_repair_candidates,5.010639870306477e-05,0.1528097093105316,581532736.0,579944512.0,0.0344735335092303,0.08975045661344075,0.0588535543256961,0.8181818181818182,36,24,19,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7833333333333333,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B26_peeq_repair,,PEEQ_repair_candidates,0.0001247750460606,0.1524152755737304,585725440.0,579943552.0,0.1595307168645981,0.07989795382834929,0.4345654231067015,0.36363636363636365,133,15,171,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.476984126984127,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B27_surfacet_repair,,SurfaceT_repair_candidates,0.0001000396232484,0.1550983041524887,581992512.0,579943552.0,0.11810312422071345,0.1469169333889671,0.10005448341123506,0.36363636363636365,122,60,67,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5291005291005291,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B28_surfacet_repair,,SurfaceT_repair_candidates,4.585263968692743e-05,0.1616981476545334,582086720.0,579944384.0,0.027349216408862304,0.31177346166773473,0.10849654460470852,0.7575757575757576,28,144,73,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6161375661375661,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B29_mises_repair,,Mises_repair_candidates,9.80179215730459e-05,0.1689051240682602,582624256.0,579943552.0,0.11471712050895479,0.49179547439968474,0.15666561523241476,0.36363636363636365,118,173,99,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3648148148148148,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B30_mises_repair,,Mises_repair_candidates,4.534141999101848e-05,0.1563042402267456,582024128.0,579943552.0,0.02649301106018312,0.17703983470723725,0.10288762079545781,0.36363636363636365,26,85,70,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7476190476190476,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B31_uncertainty,,uncertainty_calibration,3.905796711478615e-05,0.1588879376649856,582282304.0,579944512.0,0.01596930470877162,0.24157763619586833,0.1260229977346371,0.8181818181818182,12,120,84,147,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6682539682539683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R54CAL64_N24_B32_sentinel,,sentinel_control,0.0005523721131339,0.1892505139112472,587159872.0,579944256.0,0.87568249825624,1.0,0.5631061279499899,0.696969696969697,183,190,180,101,U2_outside_near_safe_analysis_gate,PEEQ_outside_analysis_gate,outside_U2_PEEQ_analysis_gate,PEEQ_safety_filter_region,0.0708994708994709,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B01_n40_strict_top,,N40_strict_reward_retention_top,0.0001091796702894,0.1592772305011749,582801856.0,579926592.0,0.031217986741953804,0.26973573942678447,0.0966229375666042,0.449438202247191,85,127,96,91,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5273170731707317,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B02_n40_strict_top,,N40_strict_reward_retention_top,0.0001624859019102,0.1590698212385177,583536192.0,579927488.0,0.057465663166607,0.2660676205163779,0.13878660934112372,0.6067415730337079,113,123,116,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.431951219512195,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B03_n40_strict_top,,N40_strict_reward_retention_top,0.0001575087012497,0.1614710390567779,583459264.0,579927488.0,0.05501491869517828,0.3085341544325764,0.13436960276338514,0.6067415730337079,108,148,112,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4165853658536586,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B04_n40_strict_top,,N40_strict_reward_retention_top,7.561578968307003e-05,0.1583257168531417,584132672.0,579927424.0,0.014691328395936206,0.2529078255663064,0.17303494653290707,0.5955056179775281,46,116,135,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5956097560975611,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B05_n40_strict_repair,,N40_strict_reward_local_repair,0.0001593298284205,0.1725027710199356,584444736.0,579927936.0,0.055911631054201064,0.5036349137244952,0.19095285341564694,0.6853932584269663,110,191,142,195,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3046341463414634,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B06_n40_strict_repair,,N40_strict_reward_local_repair,0.0001693256995167,0.1538861095905304,582303360.0,579927488.0,0.06083353947162567,0.17439152814482237,0.06800058795428655,0.6067415730337079,118,68,81,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5124390243902439,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R54CAL64_N40_B07_n40_strict_repair,,N40_strict_reward_local_repair,9.396403129358076e-05,0.1613422632217407,584067200.0,579927488.0,0.023725895164413688,0.3062567003321581,0.16927571381325102,0.6067415730337079,75,145,133,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4853658536585366,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
