dataset_source,teacher_metric_extracted,n,strategy_name,source_strategy_name,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,teacher_validation_status,ppo_v01_predicted_surrogate_reward_lex,duplicate_vs_combined552,duplicate_role
stage3_native_combined552,True,40,S3R49SCN_N40_B13_surfacet_repair,S3R49SCN_N40_B13_surfacet_repair,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",f1ed7cdc044a80cd,6.795796980441082e-05,0.1543461829423904,582209664.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B14_surfacet_repair,S3R49SCN_N40_B14_surfacet_repair,"[0,3,5,7,9,11,13,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,25,27,29,31,33,35,37,39",c8ea0378fda3e9cc,0.0002000463537115,0.1607121378183365,582997632.0,579928832.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B15_mises_repair,S3R49SCN_N40_B15_mises_repair,"[0,3,5,7,9,11,13,15,17,19,30,32,34,36,38,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,30,32,34,36,38,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",fbedad14ea467afb,7.93164326751139e-05,0.1535343378782272,582040640.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B16_mises_repair,S3R49SCN_N40_B16_mises_repair,"[0,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,6,4,2,1,21,23,25,27,29,31,33,35,37,39",1a203774ce136c65,0.0001741511841828,0.1656653136014938,583729408.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B01_n40_strict_top,S3R54CAL64_N40_B01_n40_strict_top,"[21,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,23,25,27,29,31,33,35,37,39]","21,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,23,25,27,29,31,33,35,37,39",c9e56eeb7dd667c4,0.0001091796702894,0.1592772305011749,582801856.0,579926592.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B02_n40_strict_top,S3R54CAL64_N40_B02_n40_strict_top,"[0,3,5,7,9,11,13,15,17,19,34,36,38,20,22,24,26,28,30,32,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,20,22,24,26,28,30,32,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",d696218949f01a21,0.0001624859019102,0.1590698212385177,583536192.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B03_n40_strict_top,S3R54CAL64_N40_B03_n40_strict_top,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,10,12,14,16,18,20,22,24,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,10,12,14,16,18,20,22,24,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",44a141ef6ec7b0b6,0.0001575087012497,0.1614710390567779,583459264.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B04_n40_strict_top,S3R54CAL64_N40_B04_n40_strict_top,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,4,6,8,10,12,14,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,4,6,8,10,12,14,2,1,21,23,25,27,29,31,33,35,37,39",0a8ab98fe4342e6f,7.561578968307003e-05,0.1583257168531417,584132672.0,579927424.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B05_n40_strict_repair,S3R54CAL64_N40_B05_n40_strict_repair,"[0,3,5,7,9,11,13,15,17,19,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,33,35,37,39",0dda4fe610a699b2,0.0001593298284205,0.1725027710199356,584444736.0,579927936.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B06_n40_strict_repair,S3R54CAL64_N40_B06_n40_strict_repair,"[0,3,5,7,9,13,11,15,17,19,18,36,38,32,30,28,26,24,22,20,34,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,13,11,15,17,19,18,36,38,32,30,28,26,24,22,20,34,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",dff48f520bcc9f6a,0.0001693256995167,0.1538861095905304,582303360.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B07_n40_strict_repair,S3R54CAL64_N40_B07_n40_strict_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,8,10,12,14,16,18,20,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,8,10,12,14,16,18,20,6,4,2,1,21,23,25,27,29,31,33,35,37,39",1484194e08c174f0,9.396403129358076e-05,0.1613422632217407,584067200.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B08_n40_strict_repair,S3R54CAL64_N40_B08_n40_strict_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,16,18,20,22,24,26,28,30,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,16,18,20,22,24,26,28,30,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",2d6feddc0b7ac7db,0.0002362437535339,0.1608708649873733,583332864.0,579927744.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B09_penalty_repair,S3R54CAL64_N40_B09_penalty_repair,"[0,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",e20eae4e5e79434d,8.124319720081985e-05,0.1553911864757537,582449600.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B10_penalty_repair,S3R54CAL64_N40_B10_penalty_repair,"[0,3,5,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",11777ccc10473cce,7.6060947321821e-05,0.1534289419651031,582007808.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B11_penalty_repair,S3R54CAL64_N40_B11_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",9511c31fe43af472,6.26145993010141e-05,0.1527572870254516,582009600.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B12_penalty_repair,S3R54CAL64_N40_B12_penalty_repair,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",3a8b37da73564a99,5.201993008085992e-05,0.1536578088998794,582291392.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B13_penalty_repair,S3R54CAL64_N40_B13_penalty_repair,"[0,3,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",7e27767d6ecc1c1c,7.475083111785352e-05,0.1534562110900879,582014272.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B14_penalty_repair,S3R54CAL64_N40_B14_penalty_repair,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",794b6cdf46f75221,7.798989645380061e-05,0.1534222960472107,582003392.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B15_two_stage_repair,S3R54CAL64_N40_B15_two_stage_repair,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",857f02f48883c96c,6.592716817976907e-05,0.1567461341619491,582151488.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B16_two_stage_repair,S3R54CAL64_N40_B16_two_stage_repair,"[21,23,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,3,25,27,29,31,33,35,37,39]","21,23,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,3,25,27,29,31,33,35,37,39",4cae344dba6cc65d,0.000125179749375,0.1606610417366027,583773440.0,579927680.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B17_two_stage_repair,S3R54CAL64_N40_B17_two_stage_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,12,14,16,18,20,22,24,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,12,14,16,18,20,22,24,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",bcf3f2b6d63dfc56,0.0001644424960431,0.1605370342731475,583591296.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B18_two_stage_repair,S3R54CAL64_N40_B18_two_stage_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,35,33,31,29,27,25,23,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,35,33,31,29,27,25,23,37,39",dcc63a708a9cbedb,0.0001058120724337,0.1622970104217529,583447552.0,579926336.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B19_two_stage_repair,S3R54CAL64_N40_B19_two_stage_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,37,35,33,31,29,27,25,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,37,35,33,31,29,27,25,39",d552f2e388f20f60,9.800339103094302e-05,0.1614513993263244,583637120.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B20_median_guard,S3R54CAL64_N40_B20_median_guard,"[0,3,5,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",9bee7dd6ed4f87d6,7.712033402640373e-05,0.1534606963396072,582015488.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B21_median_guard,S3R54CAL64_N40_B21_median_guard,"[0,3,5,7,9,11,13,15,33,35,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,17,19,37,39]","0,3,5,7,9,11,13,15,33,35,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,17,19,37,39",6fa55e0d9635569f,0.000113812845484,0.1606870144605636,583616768.0,579925888.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B22_median_guard,S3R54CAL64_N40_B22_median_guard,"[0,3,5,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",bb192ef74ede230e,8.270690887002274e-05,0.1535167694091797,582035264.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B23_median_guard,S3R54CAL64_N40_B23_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,10,12,14,16,18,20,22,24,26,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,10,12,14,16,18,20,22,24,26,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",e93e6d3b1dd6fa34,0.0001642787638047,0.1633699685335159,583301184.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B24_peeq_repair,S3R54CAL64_N40_B24_peeq_repair,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,25,23,21,1,3,5,7,9,11,13,15,17,19,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,25,23,21,1,3,5,7,9,11,13,15,17,19,27,29,31,33,35,37,39",004f27d4188b8bed,0.0001068835699697,0.1567571014165878,588630144.0,579926336.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B25_peeq_repair,S3R54CAL64_N40_B25_peeq_repair,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,34,36,38,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,34,36,38,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",756d257d4fc4a97e,6.054474761185702e-05,0.1532502472400665,582142144.0,579926592.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B26_peeq_repair,S3R54CAL64_N40_B26_peeq_repair,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,39,37",4e0729e51fe550aa,5.909591800445924e-05,0.1578762680292129,582176256.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B27_surfacet_repair,S3R54CAL64_N40_B27_surfacet_repair,"[4,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]","4,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39",1a11dac530abf492,6.181524258863647e-05,0.1653539836406707,582010112.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B28_surfacet_repair,S3R54CAL64_N40_B28_surfacet_repair,"[0,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,3,2,1,21,23,25,27,29,31,33,35,37,39]","0,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,3,2,1,21,23,25,27,29,31,33,35,37,39",43b56139384651bd,9.79098167590564e-05,0.1620165407657623,582643968.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B29_mises_repair,S3R54CAL64_N40_B29_mises_repair,"[0,3,5,7,9,11,13,15,17,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,33,35,37,39]","0,3,5,7,9,11,13,15,17,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,33,35,37,39",9aa7de7099d97a4a,7.512102820328437e-05,0.1708219796419143,584285056.0,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B30_mises_repair,S3R54CAL64_N40_B30_mises_repair,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,6,8,10,12,14,16,18,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,6,8,10,12,14,16,18,4,2,1,21,23,25,27,29,31,33,35,37,39",c13a0c998197d081,9.046977720572612e-05,0.1577862650156021,584389376.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B31_uncertainty,S3R54CAL64_N40_B31_uncertainty,"[0,3,5,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",c4fe9646ff35430c,8.985026943264529e-05,0.1534765511751175,582080192.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R54CAL64_N40_B32_diversity,S3R54CAL64_N40_B32_diversity,"[37,34,31,28,25,22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0]","37,34,31,28,25,22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0",725d33d93597de65,0.0005840099597662,0.1480723470449447,583950720.0,579927104.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B01_n40_mises_repair,S3R59N40PR40_N40_B01_n40_mises_repair,"[0,2,5,7,9,11,13,15,17,19,34,36,39,37,35,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38]","0,2,5,7,9,11,13,15,17,19,34,36,39,37,35,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38",00587a1d85d9349a,0.0002089603531203,0.1649283170700073,589684288.0,579926976.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B02_n40_peeq_repair,S3R59N40PR40_N40_B02_n40_peeq_repair,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,39,37]","0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,39,37",4ec242b7e2c0d850,5.727253301301971e-05,0.1554671972990036,582288320.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B03_n40_surface_repair,S3R59N40PR40_N40_B03_n40_surface_repair,"[0,2,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",4f226a89090b6292,6.958981612115167e-05,0.1523378044366836,582016128.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B04_n40_median,S3R59N40PR40_N40_B04_n40_median,"[0,2,5,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",b6cb5add6c320264,7.110601291060448e-05,0.1523234695196151,582018816.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B05_n40_median,S3R59N40PR40_N40_B05_n40_median,"[19,17,15,13,11,9,7,5,2,0,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","19,17,15,13,11,9,7,5,2,0,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",de2b5140e851a898,9.501385829935316e-05,0.1601337045431137,582205376.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B06_n40_no_median,S3R59N40PR40_N40_B06_n40_no_median,"[0,2,5,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",239f1dde3c799579,8.251216149801621e-05,0.1516209989786148,582085952.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B07_n40_no_median,S3R59N40PR40_N40_B07_n40_no_median,"[0,2,5,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",84e9f4f966bcf19c,7.809461021679454e-05,0.153184562921524,582160640.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B08_n40_penalty_repair,S3R59N40PR40_N40_B08_n40_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,39,37",c837f4079b3a3e5b,6.476157250290271e-05,0.1527572870254516,582009088.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B09_n40_penalty_repair,S3R59N40PR40_N40_B09_n40_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",d23075235a46d076,7.3961019552371e-05,0.1534765660762787,582004416.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B10_n40_penalty_repair,S3R59N40PR40_N40_B10_n40_penalty_repair,"[36,34,19,17,15,13,11,9,7,5,2,0,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","36,34,19,17,15,13,11,9,7,5,2,0,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",3832a9ba497d7f22,0.0001235023337358,0.1647430956363678,582165248.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B11_n40_penalty_repair,S3R59N40PR40_N40_B11_n40_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",5505d4051bd3897c,8.56483711686451e-05,0.1562725901603698,582451072.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
