case_i,case_j,n,strategy_i,strategy_j,order_i,order_j,reward_mean_all_i,reward_mean_all_j,u2_rank_i,u2_rank_j,peeq_rank_i,peeq_rank_j,surfaceT_rank_i,surfaceT_rank_j,preferred_by_reward_mean,preferred_by_u2,reward_margin,u2_rank_margin,peeq_rank_margin,surfaceT_rank_margin
N40_A09_center_edge_alternating,N40_A11_graph_pointer_policy_diverse_01,40,N40_A09_center_edge_alternating,N40_A11_graph_pointer_policy_diverse_01,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.15285714285714286,0.27428571428571424,13.0,10.0,11.0,12.0,10.0,12.0,j,j,0.12142857142857139,3.0,1.0,2.0
N40_A09_center_edge_alternating,N40_A12_graph_pointer_policy_diverse_02,40,N40_A09_center_edge_alternating,N40_A12_graph_pointer_policy_diverse_02,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.15285714285714286,0.33142857142857146,13.0,11.0,11.0,9.0,10.0,3.0,j,j,0.1785714285714286,2.0,2.0,7.0
N40_A09_center_edge_alternating,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A09_center_edge_alternating,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.15285714285714286,0.7714285714285715,13.0,3.0,11.0,10.0,10.0,1.0,j,j,0.6185714285714285,10.0,1.0,9.0
N40_A09_center_edge_alternating,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A09_center_edge_alternating,N40_A14_graph_pointer_policy_u2first_proxy,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.15285714285714286,0.6214285714285713,13.0,6.0,11.0,7.0,10.0,7.0,j,j,0.46857142857142847,7.0,4.0,3.0
N40_A09_center_edge_alternating,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A09_center_edge_alternating,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.15285714285714286,0.5785714285714285,13.0,7.0,11.0,8.0,10.0,4.0,j,j,0.42571428571428566,6.0,3.0,6.0
N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A11_graph_pointer_policy_diverse_01,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A11_graph_pointer_policy_diverse_01,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",0.75,0.27428571428571424,5.0,10.0,2.0,12.0,6.0,12.0,i,i,0.47571428571428576,5.0,10.0,6.0
N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A12_graph_pointer_policy_diverse_02,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A12_graph_pointer_policy_diverse_02,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.75,0.33142857142857146,5.0,11.0,2.0,9.0,6.0,3.0,i,i,0.41857142857142854,6.0,7.0,3.0
N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.75,0.7714285714285715,5.0,3.0,2.0,10.0,6.0,1.0,j,j,0.021428571428571463,2.0,8.0,5.0
N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A14_graph_pointer_policy_u2first_proxy,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.75,0.6214285714285713,5.0,6.0,2.0,7.0,6.0,7.0,i,i,0.12857142857142867,1.0,5.0,1.0
N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.75,0.5785714285714285,5.0,7.0,2.0,8.0,6.0,4.0,i,i,0.17142857142857149,2.0,6.0,2.0
N40_A11_graph_pointer_policy_diverse_01,N40_A12_graph_pointer_policy_diverse_02,40,N40_A11_graph_pointer_policy_diverse_01,N40_A12_graph_pointer_policy_diverse_02,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",0.27428571428571424,0.33142857142857146,10.0,11.0,12.0,9.0,12.0,3.0,j,i,0.05714285714285722,1.0,3.0,9.0
N40_A11_graph_pointer_policy_diverse_01,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A11_graph_pointer_policy_diverse_01,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.27428571428571424,0.7714285714285715,10.0,3.0,12.0,10.0,12.0,1.0,j,j,0.4971428571428572,7.0,2.0,11.0
N40_A11_graph_pointer_policy_diverse_01,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A11_graph_pointer_policy_diverse_01,N40_A14_graph_pointer_policy_u2first_proxy,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.27428571428571424,0.6214285714285713,10.0,6.0,12.0,7.0,12.0,7.0,j,j,0.3471428571428571,4.0,5.0,5.0
N40_A11_graph_pointer_policy_diverse_01,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A11_graph_pointer_policy_diverse_01,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.27428571428571424,0.5785714285714285,10.0,7.0,12.0,8.0,12.0,4.0,j,j,0.30428571428571427,3.0,4.0,8.0
N40_A12_graph_pointer_policy_diverse_02,N40_A13_graph_pointer_policy_anti_odd_even_novelty,40,N40_A12_graph_pointer_policy_diverse_02,N40_A13_graph_pointer_policy_anti_odd_even_novelty,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",0.33142857142857146,0.7714285714285715,11.0,3.0,9.0,10.0,3.0,1.0,j,j,0.44,8.0,1.0,2.0
N40_A12_graph_pointer_policy_diverse_02,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A12_graph_pointer_policy_diverse_02,N40_A14_graph_pointer_policy_u2first_proxy,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.33142857142857146,0.6214285714285713,11.0,6.0,9.0,7.0,3.0,7.0,j,j,0.28999999999999987,5.0,2.0,4.0
N40_A12_graph_pointer_policy_diverse_02,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A12_graph_pointer_policy_diverse_02,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.33142857142857146,0.5785714285714285,11.0,7.0,9.0,8.0,3.0,4.0,j,j,0.24714285714285705,4.0,1.0,1.0
N40_A13_graph_pointer_policy_anti_odd_even_novelty,N40_A14_graph_pointer_policy_u2first_proxy,40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,N40_A14_graph_pointer_policy_u2first_proxy,"[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",0.7714285714285715,0.6214285714285713,3.0,6.0,10.0,7.0,1.0,7.0,i,i,0.15000000000000013,3.0,3.0,6.0
N40_A13_graph_pointer_policy_anti_odd_even_novelty,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.7714285714285715,0.5785714285714285,3.0,7.0,10.0,8.0,1.0,4.0,i,i,0.19285714285714295,4.0,2.0,3.0
N40_A14_graph_pointer_policy_u2first_proxy,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,40,N40_A14_graph_pointer_policy_u2first_proxy,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,"[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",0.6214285714285713,0.5785714285714285,6.0,7.0,7.0,8.0,7.0,4.0,i,i,0.042857142857142816,1.0,1.0,3.0
