learned_strategy,learned_family,baseline_strategy,baseline_family,directed_adjacent_overlap,undirected_adjacent_overlap,kendall_distance,spearman_rank_distance
RLU2_A11_V01,RLU2,mc_extra_010,method_c,0.677419,0.83871,0.090726,0.036657
RLU2_A11_V01,RLU2,mc_extra_011,method_c,0.032258,0.16129,0.40121,0.363453
RLU2_A11_V01,RLU2,mc_extra_012,method_c,0.258065,0.516129,0.431452,0.359971
RLU2_A11_V01,RLU2,mc_extra_013,method_c,0.032258,0.129032,0.457661,0.419905
RLU2_A11_V01,RLU2,mc_extra_014,method_c,0.096774,0.096774,0.405242,0.381782
RLU2_A11_V01,RLU2,mc_extra_015,method_c,0.064516,0.064516,0.366935,0.316716
RLU2_A11_V01,RLU2,mc_extra_016,method_c,0.451613,0.709677,0.681452,0.808651
RLU2_A11_V01,RLU2,mc_extra_017,method_c,0.645161,0.870968,0.127016,0.051686
RLU2_A11_V01,RLU2,mc_extra_018,method_c,0.419355,0.612903,0.788306,0.915689
RLU2_A11_V01,RLU2,mc_extra_019,method_c,0.064516,0.064516,0.568548,0.58706
RLU2_A11_V01,RLU2,mc_extra_020,method_c,0.032258,0.032258,0.510081,0.520894
RLU2_A11_V01,RLU2,multi_lag_regular_jump,multi_lag,0.0,0.0,0.530242,0.558834
RLU2_A11_V01,RLU2,UPB_A03_V01,odd_even,0.677419,0.741935,0.066532,0.024927
RLU2_A11_V01,RLU2,odd_even_interlaced,odd_even,0.870968,0.935484,0.006048,0.000733
RLU2_A11_V01,RLU2,formal_raster_left_to_right,raster,0.0,0.0,0.247984,0.228739
RLU2_A11_V01,RLU2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.778226,0.838893
RLU2_A11_V01,RLU2,raster_left_to_right,unknown,0.0,0.0,0.247984,0.228739
RLU2_A11_V01,RLU2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.423387,0.390946
RLU2_A12_V01,RLU2,block_interleaved_quarters,block_interleaved,0.0,0.0,0.344758,0.324047
RLU2_A12_V01,RLU2,center_edge_alternating,center_edge,0.0,0.0,0.477823,0.470674
RLU2_A12_V01,RLU2,center_out,center_out,0.0,0.064516,0.506048,0.491202
RLU2_A12_V01,RLU2,edge_in,edge_in,0.0,0.064516,0.493952,0.485337
RLU2_A12_V01,RLU2,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.493952,0.485337
RLU2_A12_V01,RLU2,UPB_A07_V01,maximin,0.225806,0.354839,0.663306,0.769245
RLU2_A12_V01,RLU2,greedy_maximin_distance,maximin,0.354839,0.419355,0.612903,0.752199
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.16129,0.290323,0.616935,0.752566
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.290323,0.387097,0.616935,0.752749
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.258065,0.354839,0.616935,0.752749
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.322581,0.419355,0.616935,0.753116
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.290323,0.387097,0.618952,0.758798
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.225806,0.322581,0.612903,0.750183
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.258065,0.354839,0.616935,0.752749
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.290323,0.387097,0.616935,0.753116
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.290323,0.322581,0.612903,0.752199
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.258065,0.354839,0.616935,0.752749
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.322581,0.354839,0.616935,0.753116
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.419355,0.616935,0.752933
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.419355,0.616935,0.753116
RLU2_A12_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.16129,0.290323,0.616935,0.752566
RLU2_A12_V01,RLU2,V02_M00_NDK_R24_V01,method_c,0.096774,0.16129,0.461694,0.453996
RLU2_A12_V01,RLU2,V02_M00_PGJ_V01,method_c,0.0,0.225806,0.247984,0.115103
RLU2_A12_V01,RLU2,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.247984,0.130132
RLU2_A12_V01,RLU2,V02_M00_PGR_R24_V01,method_c,0.0,0.032258,0.252016,0.129582
RLU2_A12_V01,RLU2,mc_cand_001,method_c,0.387097,0.741935,0.15121,0.064699
RLU2_A12_V01,RLU2,mc_cand_002,method_c,0.451613,0.774194,0.149194,0.064516
RLU2_A12_V01,RLU2,mc_cand_004,method_c,0.483871,0.774194,0.114919,0.044172
RLU2_A12_V01,RLU2,mc_cand_006,method_c,0.451613,0.741935,0.08871,0.028776
RLU2_A12_V01,RLU2,mc_cand_066,method_c,0.096774,0.225806,0.481855,0.470674
RLU2_A12_V01,RLU2,mc_cand_067,method_c,0.096774,0.193548,0.457661,0.441899
RLU2_A12_V01,RLU2,mc_cand_121,method_c,0.0,0.032258,0.570565,0.613453
RLU2_A12_V01,RLU2,mc_cand_129,method_c,0.0,0.0,0.429435,0.40121
RLU2_A12_V01,RLU2,mc_extra_001,method_c,0.419355,0.741935,0.116935,0.044355
RLU2_A12_V01,RLU2,mc_extra_002,method_c,0.322581,0.516129,0.245968,0.18805
RLU2_A12_V01,RLU2,mc_extra_003,method_c,0.516129,0.774194,0.086694,0.028592
RLU2_A12_V01,RLU2,mc_extra_004,method_c,0.322581,0.612903,0.300403,0.179619
RLU2_A12_V01,RLU2,mc_extra_005,method_c,0.387097,0.83871,0.860887,0.956745
RLU2_A12_V01,RLU2,mc_extra_006,method_c,0.451613,0.741935,0.127016,0.052419
RLU2_A12_V01,RLU2,mc_extra_007,method_c,0.354839,0.612903,0.310484,0.199963
RLU2_A12_V01,RLU2,mc_extra_008,method_c,0.419355,0.709677,0.096774,0.034274
RLU2_A12_V01,RLU2,mc_extra_009,method_c,0.354839,0.612903,0.308468,0.197764
RLU2_A12_V01,RLU2,mc_extra_010,method_c,0.483871,0.741935,0.094758,0.034091
RLU2_A12_V01,RLU2,mc_extra_011,method_c,0.032258,0.129032,0.393145,0.355022
RLU2_A12_V01,RLU2,mc_extra_012,method_c,0.129032,0.483871,0.443548,0.370968
RLU2_A12_V01,RLU2,mc_extra_013,method_c,0.032258,0.129032,0.461694,0.422471
RLU2_A12_V01,RLU2,mc_extra_014,method_c,0.096774,0.129032,0.409274,0.386547
RLU2_A12_V01,RLU2,mc_extra_015,method_c,0.032258,0.032258,0.375,0.321114
RLU2_A12_V01,RLU2,mc_extra_016,method_c,0.322581,0.709677,0.693548,0.81085
RLU2_A12_V01,RLU2,mc_extra_017,method_c,0.451613,0.870968,0.139113,0.053152
RLU2_A12_V01,RLU2,mc_extra_018,method_c,0.290323,0.580645,0.800403,0.917889
RLU2_A12_V01,RLU2,mc_extra_019,method_c,0.096774,0.096774,0.572581,0.591092
RLU2_A12_V01,RLU2,mc_extra_020,method_c,0.032258,0.032258,0.510081,0.519428
RLU2_A12_V01,RLU2,multi_lag_regular_jump,multi_lag,0.0,0.0,0.534274,0.5625
RLU2_A12_V01,RLU2,UPB_A03_V01,odd_even,0.709677,0.774194,0.066532,0.024927
RLU2_A12_V01,RLU2,odd_even_interlaced,odd_even,0.870968,0.935484,0.006048,0.000733
RLU2_A12_V01,RLU2,formal_raster_left_to_right,raster,0.0,0.0,0.247984,0.228739
RLU2_A12_V01,RLU2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.782258,0.842559
RLU2_A12_V01,RLU2,raster_left_to_right,unknown,0.0,0.0,0.247984,0.228739
RLU2_A12_V01,RLU2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.419355,0.384714
RLU2_A13_V01,RLU2,block_interleaved_quarters,block_interleaved,0.0,0.0,0.344758,0.324047
RLU2_A13_V01,RLU2,center_edge_alternating,center_edge,0.0,0.0,0.489919,0.482405
RLU2_A13_V01,RLU2,center_out,center_out,0.0,0.064516,0.493952,0.485337
RLU2_A13_V01,RLU2,edge_in,edge_in,0.0,0.064516,0.506048,0.491202
RLU2_A13_V01,RLU2,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.506048,0.491202
RLU2_A13_V01,RLU2,UPB_A07_V01,maximin,0.322581,0.419355,0.655242,0.767045
RLU2_A13_V01,RLU2,greedy_maximin_distance,maximin,0.451613,0.483871,0.604839,0.75
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.354839,0.608871,0.750367
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.387097,0.451613,0.608871,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.354839,0.419355,0.608871,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.516129,0.516129,0.604839,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.354839,0.419355,0.610887,0.756598
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.354839,0.387097,0.604839,0.74835
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.354839,0.419355,0.608871,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.387097,0.451613,0.608871,0.750916
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.258065,0.354839,0.608871,0.750367
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.354839,0.419355,0.608871,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.354839,0.419355,0.608871,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.451613,0.483871,0.608871,0.750733
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.516129,0.516129,0.604839,0.75055
RLU2_A13_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.258065,0.354839,0.608871,0.750367
RLU2_A13_V01,RLU2,V02_M00_NDK_R24_V01,method_c,0.129032,0.16129,0.457661,0.445931
RLU2_A13_V01,RLU2,V02_M00_PGJ_V01,method_c,0.0,0.225806,0.239919,0.110704
RLU2_A13_V01,RLU2,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.256048,0.134531
RLU2_A13_V01,RLU2,V02_M00_PGR_R24_V01,method_c,0.032258,0.064516,0.247984,0.129216
RLU2_A13_V01,RLU2,mc_cand_001,method_c,0.580645,0.774194,0.139113,0.063233
RLU2_A13_V01,RLU2,mc_cand_002,method_c,0.645161,0.806452,0.137097,0.06305
RLU2_A13_V01,RLU2,mc_cand_004,method_c,0.677419,0.774194,0.102823,0.042705
RLU2_A13_V01,RLU2,mc_cand_006,method_c,0.645161,0.741935,0.076613,0.027309
RLU2_A13_V01,RLU2,mc_cand_066,method_c,0.129032,0.225806,0.481855,0.473607
RLU2_A13_V01,RLU2,mc_cand_067,method_c,0.064516,0.16129,0.449597,0.438966
RLU2_A13_V01,RLU2,mc_cand_121,method_c,0.0,0.032258,0.566532,0.609787
RLU2_A13_V01,RLU2,mc_cand_129,method_c,0.0,0.0,0.417339,0.391312
RLU2_A13_V01,RLU2,mc_extra_001,method_c,0.612903,0.741935,0.104839,0.042889
RLU2_A13_V01,RLU2,mc_extra_002,method_c,0.451613,0.580645,0.245968,0.193548
RLU2_A13_V01,RLU2,mc_extra_003,method_c,0.709677,0.774194,0.074597,0.027126
RLU2_A13_V01,RLU2,mc_extra_004,method_c,0.419355,0.709677,0.292339,0.168622
RLU2_A13_V01,RLU2,mc_extra_005,method_c,0.580645,0.83871,0.84879,0.955279
RLU2_A13_V01,RLU2,mc_extra_006,method_c,0.645161,0.774194,0.114919,0.050953
RLU2_A13_V01,RLU2,mc_extra_007,method_c,0.419355,0.645161,0.302419,0.188966
RLU2_A13_V01,RLU2,mc_extra_008,method_c,0.612903,0.709677,0.084677,0.032808
RLU2_A13_V01,RLU2,mc_extra_009,method_c,0.419355,0.645161,0.300403,0.186767
RLU2_A13_V01,RLU2,mc_extra_010,method_c,0.677419,0.741935,0.082661,0.032625
RLU2_A13_V01,RLU2,mc_extra_011,method_c,0.064516,0.16129,0.397177,0.359421
RLU2_A13_V01,RLU2,mc_extra_012,method_c,0.225806,0.483871,0.435484,0.369868
RLU2_A13_V01,RLU2,mc_extra_013,method_c,0.0,0.096774,0.449597,0.408908
RLU2_A13_V01,RLU2,mc_extra_014,method_c,0.064516,0.096774,0.405242,0.381782
RLU2_A13_V01,RLU2,mc_extra_015,method_c,0.032258,0.064516,0.362903,0.307551
RLU2_A13_V01,RLU2,mc_extra_016,method_c,0.516129,0.709677,0.681452,0.809384
RLU2_A13_V01,RLU2,mc_extra_017,method_c,0.645161,0.870968,0.127016,0.051686
RLU2_A13_V01,RLU2,mc_extra_018,method_c,0.483871,0.580645,0.788306,0.916422
RLU2_A13_V01,RLU2,mc_extra_019,method_c,0.064516,0.064516,0.572581,0.591459
RLU2_A13_V01,RLU2,mc_extra_020,method_c,0.032258,0.032258,0.514113,0.520161
RLU2_A13_V01,RLU2,multi_lag_regular_jump,multi_lag,0.0,0.0,0.534274,0.560667
RLU2_A13_V01,RLU2,UPB_A03_V01,odd_even,0.709677,0.741935,0.066532,0.026026
RLU2_A13_V01,RLU2,odd_even_interlaced,odd_even,0.870968,0.935484,0.006048,0.000733
RLU2_A13_V01,RLU2,formal_raster_left_to_right,raster,0.0,0.0,0.247984,0.228739
RLU2_A13_V01,RLU2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.778226,0.83926
RLU2_A13_V01,RLU2,raster_left_to_right,unknown,0.0,0.0,0.247984,0.228739
RLU2_A13_V01,RLU2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.423387,0.388746
RLU2_A14_V01,RLU2,block_interleaved_quarters,block_interleaved,0.0,0.0,0.344758,0.324047
RLU2_A14_V01,RLU2,center_edge_alternating,center_edge,0.0,0.0,0.477823,0.470674
RLU2_A14_V01,RLU2,center_out,center_out,0.0,0.064516,0.506048,0.491202
RLU2_A14_V01,RLU2,edge_in,edge_in,0.0,0.064516,0.493952,0.485337
RLU2_A14_V01,RLU2,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.493952,0.485337
RLU2_A14_V01,RLU2,UPB_A07_V01,maximin,0.322581,0.419355,0.655242,0.763746
RLU2_A14_V01,RLU2,greedy_maximin_distance,maximin,0.483871,0.483871,0.604839,0.749267
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.290323,0.354839,0.608871,0.749633
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.419355,0.451613,0.608871,0.749817
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.387097,0.419355,0.608871,0.749817
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.451613,0.483871,0.608871,0.75055
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.387097,0.419355,0.610887,0.755499
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.354839,0.387097,0.604839,0.746884
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.387097,0.419355,0.608871,0.749817
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.419355,0.451613,0.608871,0.75055
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.290323,0.354839,0.608871,0.749633
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.387097,0.419355,0.608871,0.749817
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.387097,0.419355,0.608871,0.749817
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.483871,0.483871,0.608871,0.75
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.451613,0.483871,0.608871,0.750183
RLU2_A14_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.290323,0.354839,0.608871,0.749633
RLU2_A14_V01,RLU2,V02_M00_NDK_R24_V01,method_c,0.096774,0.193548,0.465726,0.44923
RLU2_A14_V01,RLU2,V02_M00_PGJ_V01,method_c,0.064516,0.258065,0.235887,0.110337
RLU2_A14_V01,RLU2,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.243952,0.129399
RLU2_A14_V01,RLU2,V02_M00_PGR_R24_V01,method_c,0.0,0.032258,0.247984,0.127016
RLU2_A14_V01,RLU2,mc_cand_001,method_c,0.516129,0.774194,0.147177,0.064333
RLU2_A14_V01,RLU2,mc_cand_002,method_c,0.483871,0.806452,0.149194,0.064516
RLU2_A14_V01,RLU2,mc_cand_004,method_c,0.516129,0.806452,0.114919,0.044172
RLU2_A14_V01,RLU2,mc_cand_006,method_c,0.580645,0.774194,0.084677,0.028409
RLU2_A14_V01,RLU2,mc_cand_066,method_c,0.129032,0.225806,0.47379,0.46151
RLU2_A14_V01,RLU2,mc_cand_067,method_c,0.064516,0.193548,0.457661,0.441166
RLU2_A14_V01,RLU2,mc_cand_121,method_c,0.032258,0.064516,0.5625,0.605389
RLU2_A14_V01,RLU2,mc_cand_129,method_c,0.0,0.0,0.421371,0.395711
RLU2_A14_V01,RLU2,mc_extra_001,method_c,0.548387,0.774194,0.112903,0.043988
RLU2_A14_V01,RLU2,mc_extra_002,method_c,0.451613,0.548387,0.241935,0.187683
RLU2_A14_V01,RLU2,mc_extra_003,method_c,0.548387,0.806452,0.086694,0.028592
RLU2_A14_V01,RLU2,mc_extra_004,method_c,0.451613,0.645161,0.296371,0.179252
RLU2_A14_V01,RLU2,mc_extra_005,method_c,0.419355,0.870968,0.860887,0.956745
RLU2_A14_V01,RLU2,mc_extra_006,method_c,0.483871,0.774194,0.127016,0.052419
RLU2_A14_V01,RLU2,mc_extra_007,method_c,0.580645,0.709677,0.298387,0.198497
RLU2_A14_V01,RLU2,mc_extra_008,method_c,0.548387,0.741935,0.092742,0.033908
RLU2_A14_V01,RLU2,mc_extra_009,method_c,0.483871,0.645161,0.304435,0.197397
RLU2_A14_V01,RLU2,mc_extra_010,method_c,0.516129,0.774194,0.094758,0.034091
RLU2_A14_V01,RLU2,mc_extra_011,method_c,0.064516,0.16129,0.397177,0.363453
RLU2_A14_V01,RLU2,mc_extra_012,method_c,0.129032,0.483871,0.443548,0.370968
RLU2_A14_V01,RLU2,mc_extra_013,method_c,0.064516,0.129032,0.449597,0.409274
RLU2_A14_V01,RLU2,mc_extra_014,method_c,0.064516,0.096774,0.409274,0.390579
RLU2_A14_V01,RLU2,mc_extra_015,method_c,0.032258,0.032258,0.362903,0.31305
RLU2_A14_V01,RLU2,mc_extra_016,method_c,0.354839,0.741935,0.693548,0.81085
RLU2_A14_V01,RLU2,mc_extra_017,method_c,0.483871,0.903226,0.139113,0.053152
RLU2_A14_V01,RLU2,mc_extra_018,method_c,0.322581,0.612903,0.800403,0.917889
RLU2_A14_V01,RLU2,mc_extra_019,method_c,0.096774,0.096774,0.568548,0.58596
RLU2_A14_V01,RLU2,mc_extra_020,method_c,0.064516,0.064516,0.518145,0.527126
RLU2_A14_V01,RLU2,multi_lag_regular_jump,multi_lag,0.032258,0.032258,0.52621,0.549304
RLU2_A14_V01,RLU2,UPB_A03_V01,odd_even,0.709677,0.774194,0.066532,0.024927
RLU2_A14_V01,RLU2,odd_even_interlaced,odd_even,0.903226,0.967742,0.006048,0.000733
RLU2_A14_V01,RLU2,formal_raster_left_to_right,raster,0.0,0.0,0.247984,0.228739
RLU2_A14_V01,RLU2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.778226,0.83926
RLU2_A14_V01,RLU2,raster_left_to_right,unknown,0.0,0.0,0.247984,0.228739
RLU2_A14_V01,RLU2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.419355,0.386547
RLU2_A15_V01,RLU2,block_interleaved_quarters,block_interleaved,0.064516,0.064516,0.40121,0.40176
RLU2_A15_V01,RLU2,center_edge_alternating,center_edge,0.0,0.0,0.586694,0.629216
RLU2_A15_V01,RLU2,center_out,center_out,0.0,0.064516,0.514113,0.50055
RLU2_A15_V01,RLU2,edge_in,edge_in,0.0,0.064516,0.497984,0.493218
RLU2_A15_V01,RLU2,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.497984,0.493218
RLU2_A15_V01,RLU2,UPB_A07_V01,maximin,0.096774,0.258065,0.578629,0.633614
RLU2_A15_V01,RLU2,greedy_maximin_distance,maximin,0.258065,0.354839,0.548387,0.649927
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.225806,0.290323,0.548387,0.649927
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.193548,0.322581,0.552419,0.650477
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.193548,0.322581,0.552419,0.650477
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.193548,0.354839,0.552419,0.650293
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.225806,0.290323,0.554435,0.656158
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.129032,0.258065,0.548387,0.64846
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.193548,0.322581,0.548387,0.645161
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.16129,0.322581,0.552419,0.650293
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.258065,0.290323,0.544355,0.649194
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.225806,0.290323,0.552419,0.650843
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.322581,0.387097,0.548387,0.65011
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.258065,0.354839,0.552419,0.65066
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.225806,0.354839,0.548387,0.645528
RLU2_A15_V01,RLU2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.16129,0.258065,0.552419,0.65066
RLU2_A15_V01,RLU2,V02_M00_NDK_R24_V01,method_c,0.16129,0.193548,0.530242,0.558101
RLU2_A15_V01,RLU2,V02_M00_PGJ_V01,method_c,0.032258,0.258065,0.324597,0.211694
RLU2_A15_V01,RLU2,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.352823,0.288673
RLU2_A15_V01,RLU2,V02_M00_PGR_R24_V01,method_c,0.032258,0.064516,0.328629,0.233871
RLU2_A15_V01,RLU2,mc_cand_001,method_c,0.322581,0.548387,0.264113,0.206928
RLU2_A15_V01,RLU2,mc_cand_002,method_c,0.387097,0.580645,0.262097,0.206745
RLU2_A15_V01,RLU2,mc_cand_004,method_c,0.354839,0.580645,0.243952,0.204362
RLU2_A15_V01,RLU2,mc_cand_006,method_c,0.290323,0.580645,0.229839,0.203262
RLU2_A15_V01,RLU2,mc_cand_066,method_c,0.096774,0.193548,0.606855,0.640396
RLU2_A15_V01,RLU2,mc_cand_067,method_c,0.0,0.096774,0.465726,0.455279
RLU2_A15_V01,RLU2,mc_cand_121,method_c,0.0,0.032258,0.586694,0.632148
RLU2_A15_V01,RLU2,mc_cand_129,method_c,0.0,0.0,0.469758,0.455279
RLU2_A15_V01,RLU2,mc_extra_001,method_c,0.290323,0.548387,0.245968,0.204545
RLU2_A15_V01,RLU2,mc_extra_002,method_c,0.193548,0.354839,0.350806,0.315249
RLU2_A15_V01,RLU2,mc_extra_003,method_c,0.354839,0.612903,0.227823,0.203079
RLU2_A15_V01,RLU2,mc_extra_004,method_c,0.322581,0.483871,0.393145,0.29967
RLU2_A15_V01,RLU2,mc_extra_005,method_c,0.387097,0.677419,0.731855,0.757331
RLU2_A15_V01,RLU2,mc_extra_006,method_c,0.387097,0.548387,0.252016,0.212243
RLU2_A15_V01,RLU2,mc_extra_007,method_c,0.322581,0.483871,0.415323,0.336327
RLU2_A15_V01,RLU2,mc_extra_008,method_c,0.290323,0.516129,0.237903,0.21206
RLU2_A15_V01,RLU2,mc_extra_009,method_c,0.354839,0.483871,0.413306,0.335411
RLU2_A15_V01,RLU2,mc_extra_010,method_c,0.354839,0.548387,0.235887,0.211877
RLU2_A15_V01,RLU2,mc_extra_011,method_c,0.032258,0.193548,0.288306,0.20088
RLU2_A15_V01,RLU2,mc_extra_012,method_c,0.16129,0.290323,0.391129,0.303336
RLU2_A15_V01,RLU2,mc_extra_013,method_c,0.032258,0.096774,0.461694,0.421554
RLU2_A15_V01,RLU2,mc_extra_014,method_c,0.0,0.032258,0.3125,0.246518
RLU2_A15_V01,RLU2,mc_extra_015,method_c,0.0,0.0,0.366935,0.309018
RLU2_A15_V01,RLU2,mc_extra_016,method_c,0.354839,0.580645,0.649194,0.732221
RLU2_A15_V01,RLU2,mc_extra_017,method_c,0.290323,0.677419,0.22379,0.157441
RLU2_A15_V01,RLU2,mc_extra_018,method_c,0.322581,0.516129,0.695565,0.75165
RLU2_A15_V01,RLU2,mc_extra_019,method_c,0.096774,0.096774,0.508065,0.500733
RLU2_A15_V01,RLU2,mc_extra_020,method_c,0.032258,0.032258,0.489919,0.486804
RLU2_A15_V01,RLU2,multi_lag_regular_jump,multi_lag,0.0,0.0,0.453629,0.442265
RLU2_A15_V01,RLU2,UPB_A03_V01,odd_even,0.516129,0.548387,0.175403,0.16074
RLU2_A15_V01,RLU2,odd_even_interlaced,odd_even,0.645161,0.741935,0.171371,0.209311
RLU2_A15_V01,RLU2,formal_raster_left_to_right,raster,0.0,0.0,0.360887,0.367485
RLU2_A15_V01,RLU2,smartscan_proxy_variance,smartscan,0.0,0.064516,0.681452,0.711877
RLU2_A15_V01,RLU2,raster_left_to_right,unknown,0.0,0.0,0.360887,0.367485
RLU2_A15_V01,RLU2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.032258,0.439516,0.411474
RLU2_A16_V01,RLU2,block_interleaved_quarters,block_interleaved,0.064516,0.064516,0.389113,0.389113
RLU2_A16_V01,RLU2,center_edge_alternating,center_edge,0.0,0.0,0.586694,0.630499
RLU2_A16_V01,RLU2,center_out,center_out,0.0,0.064516,0.510081,0.496884
RLU2_A16_V01,RLU2,edge_in,edge_in,0.0,0.064516,0.502016,0.496884
RLU2_A16_V01,RLU2,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.502016,0.496884
RLU2_A16_V01,RLU2,UPB_A07_V01,maximin,0.258065,0.322581,0.574597,0.633431
RLU2_A16_V01,RLU2,greedy_maximin_distance,maximin,0.419355,0.419355,0.544355,0.649743
