strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
mc_extra_009,0.354655,0.549304,0.531891,0.465176,0.465176,0.6864,0.693548,0.693548,0.696848,0.692265,0.688966,0.696848,0.693182,0.694098,0.697214,0.693548,0.693365,0.694098,0.692265,0.687317,0.693182,0.46261,0.273644,0.247434,0.253116,0.17577,0.175953,0.13673,0.171738,0.546921,0.482038,0.552969,0.322764,0.136547,0.240652,0.171921,0.064333,0.78574,0.133614,0.00165,0.146628,0.0,0.146811,0.409091,0.385081,0.391679,0.359238,0.257515,0.741569,0.245235,0.812133,0.645711,0.485704,0.540506,0.211877,0.197031,0.377016,0.709128,0.377016,0.421921,0.130865,0.315249,0.371334,0.33596,0.715176,0.730389,0.725623,0.719208,0.707111,0.713526,0.72379,0.717192,0.712793,0.706562,0.730022,0.715359,0.711144,0.728556,0.711694,0.716642,0.718842,0.713343,0.723974,0.682551,0.33651,0.336144,0.340726,0.338893,0.33651,0.336694,0.321298,0.197214,0.243952,0.197764,0.196298,0.197764,0.186767,0.197397,0.335411,0.346591,0.334494,0.32478,0.374084,0.506598,0.331195,0.338343,0.336694,0.337977,0.336694,0.334677,0.337243,0.337243,0.337243,0.326246,0.339443,0.32478,0.341276,0.336694,0.336694,0.33596,0.336694,0.336694,0.336694,0.341092,0.344208,0.334861,0.335411,0.346591,0.343292,0.182735,0.353372,0.696664,0.199413,0.344208,0.333944,0.333211,0.347507,0.259897,0.360154,0.459677,0.469941,0.326246,0.328446,0.689699,0.514296,0.739919,0.656891,0.45033,0.493952,0.459494,0.657075,0.596041,0.493585,0.481122,0.423204,0.444282,0.516679,0.457478,0.429619,0.422471,0.427969,0.369685,0.496151,0.512463,0.535557,0.564699,0.455828,0.434201,0.360337,0.30077,0.478922,0.509531,0.436034,0.47654,0.618035,0.532441,0.757881,0.646444,0.542155,0.507515
mc_extra_010,0.289589,0.554985,0.548387,0.439883,0.439883,0.777676,0.765762,0.766129,0.766312,0.764296,0.766312,0.771628,0.76283,0.766312,0.766679,0.767779,0.766312,0.766312,0.764479,0.764663,0.766129,0.42577,0.139846,0.109054,0.146078,0.042339,0.042155,0.010081,0.01118,0.494318,0.393512,0.608688,0.382515,0.010264,0.152126,0.010997,0.14846,0.949047,0.021994,0.149743,0.000183,0.146811,0.0,0.348057,0.366935,0.374633,0.400843,0.330279,0.852089,0.072214,0.941349,0.57643,0.504949,0.535924,0.034457,0.033358,0.293988,0.838343,0.293988,0.394245,0.123534,0.185667,0.204545,0.207661,0.808101,0.816166,0.816532,0.807551,0.808651,0.804619,0.814883,0.808101,0.809934,0.809201,0.815433,0.806085,0.808101,0.819831,0.802236,0.807368,0.809201,0.806085,0.817265,0.806452,0.208394,0.207845,0.207295,0.207845,0.208211,0.206928,0.205828,0.033541,0.062683,0.034091,0.036657,0.034091,0.032625,0.034091,0.211877,0.208394,0.214993,0.193915,0.429252,0.610154,0.208211,0.210411,0.208578,0.210044,0.208578,0.212427,0.209128,0.209128,0.209128,0.207661,0.21151,0.206928,0.209311,0.208211,0.208578,0.208578,0.208578,0.208211,0.208578,0.209128,0.209861,0.204912,0.207111,0.210044,0.211144,0.034824,0.215909,0.785557,0.032808,0.218475,0.207845,0.209128,0.16404,0.105205,0.233504,0.438783,0.620235,0.294905,0.429619,0.609787,0.427603,0.728739,0.616202,0.558834,0.510997,0.464993,0.695381,0.591826,0.510447,0.509714,0.41294,0.445381,0.504949,0.455645,0.470858,0.448864,0.409641,0.392229,0.497067,0.526026,0.506048,0.514113,0.535191,0.43915,0.435117,0.366569,0.484604,0.537023,0.480205,0.527309,0.635081,0.509714,0.697031,0.72544,0.416056,0.505865
mc_extra_011,0.346591,0.423021,0.437867,0.559567,0.559567,0.502383,0.516312,0.518145,0.518328,0.516496,0.514479,0.526026,0.518145,0.514479,0.516496,0.514663,0.517962,0.517229,0.516862,0.513746,0.518878,0.367852,0.361437,0.402126,0.372617,0.380499,0.380682,0.367852,0.35154,0.658724,0.404509,0.588526,0.445015,0.367669,0.480022,0.351723,0.439883,0.574963,0.366935,0.410924,0.347874,0.409091,0.348057,0.0,0.43585,0.344025,0.285374,0.449047,0.55077,0.304069,0.583944,0.510447,0.655792,0.431085,0.335044,0.357955,0.392045,0.558468,0.392045,0.507881,0.373534,0.206928,0.260447,0.197581,0.60099,0.589809,0.596041,0.607038,0.581745,0.590176,0.580828,0.601906,0.587977,0.583944,0.584311,0.599157,0.583578,0.581012,0.586144,0.577896,0.603922,0.595858,0.569831,0.579545,0.203629,0.198497,0.203079,0.199413,0.20088,0.191349,0.1886,0.358688,0.294905,0.360887,0.363453,0.355022,0.359421,0.363453,0.20088,0.182185,0.193915,0.188966,0.406342,0.367302,0.203446,0.198314,0.204545,0.200696,0.204362,0.211694,0.203996,0.203996,0.203996,0.205095,0.195015,0.213893,0.203079,0.199597,0.204545,0.205095,0.204545,0.204545,0.204545,0.203262,0.201796,0.199597,0.202896,0.195381,0.208761,0.373717,0.209311,0.552603,0.353922,0.207111,0.207295,0.199047,0.372067,0.322397,0.194098,0.517412,0.459677,0.517045,0.302419,0.376466,0.502016,0.52676,0.468109,0.694465,0.477639,0.526393,0.455645,0.590543,0.392595,0.472324,0.548204,0.438966,0.482221,0.49945,0.503849,0.643512,0.514479,0.463893,0.472507,0.485337,0.326796,0.398094,0.417889,0.39956,0.539406,0.554252,0.498167,0.555535,0.573497,0.496884,0.416789,0.447947,0.444465,0.431818,0.46371,0.446481
mc_extra_012,0.547104,0.550403,0.396994,0.614736,0.614736,0.675953,0.692265,0.695565,0.695748,0.691899,0.692632,0.690433,0.695381,0.691349,0.694831,0.692265,0.695748,0.692632,0.695748,0.691166,0.695565,0.549853,0.244318,0.326796,0.274377,0.348974,0.34879,0.345674,0.370235,0.400477,0.363636,0.623534,0.603556,0.345858,0.365652,0.370051,0.367302,0.600806,0.34989,0.389663,0.367119,0.385081,0.366935,0.43585,0.0,0.384714,0.374084,0.23717,0.6864,0.251283,0.631232,0.444648,0.465176,0.394062,0.314516,0.370235,0.632515,0.671554,0.632515,0.479655,0.299304,0.330095,0.273827,0.307368,0.7489,0.746884,0.738636,0.748167,0.743952,0.750916,0.746701,0.7489,0.740836,0.741569,0.746151,0.750733,0.743218,0.747434,0.750733,0.738453,0.747801,0.7511,0.739919,0.753482,0.3114,0.308284,0.307001,0.307185,0.304435,0.307735,0.302969,0.366935,0.276393,0.364003,0.359971,0.370968,0.369868,0.370968,0.303336,0.307368,0.305902,0.318182,0.517412,0.509531,0.309018,0.316716,0.312317,0.316349,0.311584,0.322031,0.318732,0.318732,0.318732,0.311034,0.317815,0.301136,0.313233,0.309384,0.308101,0.311217,0.308101,0.3136,0.308101,0.31305,0.320565,0.298937,0.31305,0.31195,0.305352,0.356488,0.313233,0.776026,0.359238,0.286107,0.314333,0.301136,0.368768,0.442999,0.280425,0.285007,0.644978,0.331378,0.594025,0.520345,0.565982,0.581562,0.47324,0.463893,0.434201,0.447214,0.704545,0.646628,0.472874,0.348607,0.38838,0.482038,0.486804,0.466459,0.565433,0.529692,0.513746,0.571481,0.385447,0.470858,0.440249,0.465359,0.440616,0.629765,0.447397,0.357038,0.394428,0.419721,0.535374,0.468658,0.449413,0.440799,0.524743,0.650843,0.490103,0.397911
mc_extra_013,0.417155,0.439699,0.47489,0.525477,0.525477,0.439333,0.454179,0.455828,0.457845,0.45088,0.454729,0.459128,0.453996,0.455645,0.454912,0.457478,0.462793,0.452713,0.456195,0.452713,0.462793,0.399743,0.436217,0.412023,0.419905,0.421371,0.421554,0.40121,0.364186,0.503482,0.361804,0.530425,0.361987,0.401026,0.444465,0.36437,0.429252,0.557735,0.405059,0.379032,0.37445,0.391679,0.374633,0.344025,0.384714,0.0,0.517229,0.261913,0.532075,0.372251,0.570931,0.461877,0.654875,0.438783,0.415872,0.41294,0.462243,0.483504,0.462243,0.471224,0.407258,0.41184,0.421921,0.431635,0.535557,0.620051,0.605938,0.540139,0.503482,0.546371,0.62555,0.547654,0.51228,0.507881,0.623717,0.544905,0.511913,0.611437,0.531525,0.594941,0.538123,0.533908,0.632331,0.556635,0.421738,0.433468,0.432001,0.431452,0.428152,0.426136,0.420638,0.412207,0.368952,0.404875,0.419905,0.422471,0.408908,0.409274,0.421554,0.422104,0.422837,0.424853,0.540139,0.407808,0.421371,0.426686,0.42357,0.424487,0.423021,0.422287,0.429435,0.429435,0.429435,0.417705,0.433651,0.421004,0.420821,0.420638,0.422471,0.426503,0.422471,0.420088,0.422471,0.422104,0.417705,0.416972,0.419172,0.419538,0.432185,0.41404,0.430535,0.553519,0.402859,0.42357,0.428702,0.411474,0.375367,0.462427,0.437133,0.48827,0.655792,0.363453,0.419721,0.46371,0.576796,0.520711,0.479655,0.500916,0.458211,0.596408,0.431818,0.451979,0.531891,0.327896,0.505499,0.455828,0.545638,0.509164,0.504399,0.688233,0.431268,0.490286,0.527126,0.535557,0.392962,0.472691,0.46371,0.426503,0.515396,0.436217,0.532808,0.518512,0.40121,0.427603,0.567082,0.451979,0.444098,0.4989,0.425403,0.504216
mc_extra_014,0.441716,0.476906,0.385264,0.614736,0.614736,0.47379,0.499633,0.500916,0.502749,0.504216,0.492302,0.504949,0.49945,0.49835,0.497801,0.5011,0.497434,0.502016,0.504032,0.494501,0.497801,0.434018,0.331195,0.441349,0.342375,0.3761,0.377566,0.382148,0.40066,0.593842,0.353372,0.407808,0.407258,0.380682,0.403592,0.402126,0.309934,0.569465,0.398277,0.374633,0.399377,0.359238,0.400843,0.285374,0.374084,0.517229,0.0,0.260447,0.554619,0.316166,0.535374,0.528409,0.410374,0.511364,0.37445,0.38618,0.459861,0.509531,0.459861,0.579912,0.427969,0.24835,0.275477,0.243035,0.629399,0.645528,0.642229,0.631048,0.613636,0.61327,0.63618,0.615103,0.615286,0.608688,0.641129,0.61272,0.611437,0.61272,0.603922,0.639846,0.633981,0.625,0.620418,0.59934,0.247067,0.243768,0.243402,0.244685,0.244318,0.249633,0.243035,0.388196,0.349523,0.389113,0.381782,0.386547,0.381782,0.390579,0.246518,0.252566,0.251466,0.249267,0.551136,0.452529,0.243218,0.245601,0.247801,0.247801,0.247617,0.246151,0.25,0.25,0.25,0.242669,0.242302,0.232405,0.246884,0.248717,0.247801,0.243402,0.247801,0.248717,0.247801,0.248717,0.259897,0.253482,0.245235,0.250733,0.236987,0.371884,0.239553,0.582661,0.381965,0.241019,0.255682,0.259531,0.368402,0.381415,0.213526,0.487903,0.480389,0.495051,0.40066,0.399743,0.429252,0.510081,0.598974,0.736804,0.516312,0.463526,0.568548,0.688966,0.506782,0.439333,0.590359,0.573314,0.482038,0.517779,0.528592,0.644978,0.366019,0.387463,0.394245,0.403959,0.502566,0.535007,0.467375,0.434018,0.54857,0.521444,0.457661,0.483138,0.51063,0.518145,0.507515,0.482405,0.533724,0.516312,0.574963,0.515396
mc_extra_015,0.434384,0.443915,0.404326,0.595674,0.595674,0.55077,0.594391,0.597141,0.59934,0.594575,0.593658,0.597874,0.593109,0.596041,0.598974,0.594208,0.595674,0.592742,0.597141,0.590359,0.596591,0.62335,0.284091,0.377199,0.283908,0.307735,0.308468,0.332295,0.313966,0.445381,0.341826,0.567632,0.415139,0.331562,0.343292,0.314699,0.194465,0.644428,0.328629,0.259348,0.329545,0.257515,0.330279,0.449047,0.23717,0.261913,0.260447,0.0,0.62335,0.267412,0.625,0.532991,0.466092,0.499633,0.32478,0.317082,0.480755,0.553702,0.480755,0.455279,0.355022,0.316899,0.318182,0.318182,0.671921,0.708394,0.693548,0.675953,0.638196,0.677786,0.708211,0.668438,0.644245,0.63618,0.712427,0.668255,0.643878,0.702346,0.654692,0.700513,0.67577,0.670271,0.717559,0.652493,0.318915,0.319648,0.319648,0.320015,0.313783,0.32478,0.316349,0.316532,0.293622,0.310117,0.316716,0.321114,0.307551,0.31305,0.309018,0.329912,0.313416,0.32313,0.578446,0.459861,0.315433,0.322214,0.320381,0.322031,0.320198,0.322581,0.325147,0.325147,0.325147,0.309384,0.325147,0.307918,0.316899,0.323497,0.319648,0.317082,0.319648,0.317632,0.319648,0.317449,0.332845,0.320198,0.318365,0.325513,0.3125,0.301136,0.312683,0.674304,0.312317,0.31085,0.332295,0.312867,0.3739,0.376466,0.315249,0.480572,0.543255,0.430352,0.424853,0.549487,0.629399,0.640579,0.705462,0.47599,0.478739,0.535374,0.618402,0.638746,0.589809,0.338343,0.481122,0.576796,0.580279,0.552419,0.469575,0.656342,0.388013,0.434384,0.35044,0.408358,0.548387,0.618952,0.383981,0.447764,0.546004,0.439333,0.523094,0.517779,0.379032,0.405975,0.618218,0.479472,0.663123,0.595674,0.583028,0.471408
mc_extra_016,0.543438,0.429252,0.300403,0.686767,0.686767,0.11162,0.131598,0.133248,0.131598,0.131048,0.133431,0.129765,0.130865,0.135081,0.133248,0.131598,0.131782,0.132148,0.131598,0.133431,0.133248,0.469025,0.800403,0.925953,0.857955,0.874633,0.87445,0.859604,0.840176,0.510814,0.594941,0.380132,0.561767,0.859787,0.765946,0.839993,0.794905,0.100806,0.868952,0.740469,0.852273,0.741569,0.852089,0.55077,0.6864,0.532075,0.554619,0.62335,0.0,0.803519,0.055902,0.495051,0.526393,0.605022,0.833578,0.810117,0.392962,0.184567,0.392962,0.587793,0.857038,0.72599,0.741202,0.732771,0.070565,0.074597,0.077529,0.070198,0.065433,0.071848,0.07478,0.069098,0.065616,0.065982,0.073864,0.068182,0.064883,0.078629,0.065433,0.084494,0.069648,0.069648,0.094575,0.074047,0.728189,0.732955,0.732405,0.732405,0.733321,0.732038,0.730938,0.810301,0.80132,0.81085,0.808651,0.81085,0.809384,0.81085,0.732221,0.731305,0.730938,0.739919,0.583761,0.461877,0.728006,0.72489,0.728372,0.724523,0.728372,0.71096,0.728922,0.728922,0.728922,0.727456,0.72599,0.726723,0.728006,0.728006,0.727823,0.728006,0.727823,0.728006,0.727823,0.727823,0.719025,0.735337,0.728189,0.727639,0.735337,0.806818,0.726173,0.060484,0.821664,0.721591,0.736254,0.725806,0.824413,0.786657,0.71151,0.700696,0.420821,0.69868,0.509897,0.300037,0.619868,0.238087,0.454545,0.423204,0.541972,0.556452,0.33596,0.477823,0.437317,0.499633,0.570015,0.469758,0.435301,0.478372,0.516862,0.603006,0.526943,0.546921,0.449047,0.406158,0.394062,0.442815,0.460227,0.556085,0.524377,0.529326,0.459677,0.400843,0.460411,0.492302,0.42632,0.50165,0.257515,0.210411,0.551686,0.550953
mc_extra_017,0.3739,0.497067,0.404692,0.583578,0.583578,0.750733,0.733688,0.734054,0.735887,0.733504,0.735521,0.73882,0.733321,0.733504,0.735887,0.734054,0.735887,0.735887,0.735337,0.732771,0.734054,0.416422,0.063783,0.155059,0.08871,0.085594,0.085411,0.073864,0.0614,0.434751,0.379949,0.64901,0.436584,0.074047,0.214626,0.061217,0.208394,0.885264,0.085777,0.24945,0.072397,0.245235,0.072214,0.304069,0.251283,0.372251,0.316166,0.267412,0.803519,0.0,0.853739,0.50055,0.536657,0.524743,0.038123,0.052419,0.332111,0.811034,0.332111,0.441899,0.178886,0.144245,0.15011,0.156525,0.837427,0.840359,0.840359,0.83816,0.829545,0.837243,0.839076,0.831928,0.830828,0.830095,0.839626,0.829545,0.828629,0.844391,0.82533,0.845308,0.838526,0.835044,0.855938,0.832295,0.158174,0.156342,0.156158,0.156708,0.157075,0.155792,0.154692,0.052236,0.005499,0.053152,0.051686,0.053152,0.051686,0.053152,0.157441,0.155059,0.157991,0.148644,0.432918,0.572031,0.157991,0.161107,0.157991,0.16074,0.158358,0.165872,0.162207,0.162207,0.162207,0.157441,0.162207,0.156708,0.157991,0.157991,0.158358,0.158358,0.158358,0.157991,0.158358,0.157808,0.161474,0.152493,0.158541,0.157258,0.152859,0.049853,0.156525,0.804619,0.049853,0.153776,0.161657,0.155975,0.162757,0.149927,0.151026,0.422287,0.6886,0.31415,0.484054,0.521078,0.454912,0.631415,0.635997,0.607955,0.524194,0.491569,0.684018,0.642962,0.473607,0.446114,0.42632,0.46151,0.509164,0.47324,0.535007,0.530975,0.399194,0.404509,0.389846,0.442082,0.466459,0.444648,0.463526,0.442265,0.53684,0.426136,0.479106,0.517229,0.492302,0.55132,0.562683,0.485337,0.620601,0.699963,0.493218,0.493952
mc_extra_018,0.609971,0.461144,0.283724,0.723607,0.723607,0.16184,0.195381,0.195565,0.195381,0.194831,0.196298,0.191899,0.196114,0.196481,0.196114,0.194648,0.194648,0.195931,0.195381,0.196298,0.194648,0.475623,0.794538,0.932551,0.832478,0.934201,0.934018,0.943365,0.923204,0.480938,0.571481,0.373717,0.580645,0.943548,0.796921,0.923021,0.830279,0.026026,0.946114,0.813783,0.941532,0.812133,0.941349,0.583944,0.631232,0.570931,0.535374,0.625,0.055902,0.853739,0.0,0.430352,0.48772,0.522361,0.914589,0.917155,0.607038,0.166239,0.607038,0.614553,0.891679,0.768145,0.743035,0.753666,0.153776,0.155975,0.162573,0.152309,0.154326,0.154692,0.156158,0.152309,0.154509,0.154875,0.155242,0.153226,0.155609,0.158174,0.152309,0.172654,0.151943,0.154692,0.172654,0.157258,0.750916,0.753849,0.753299,0.753299,0.754949,0.752933,0.751833,0.917339,0.858504,0.917889,0.915689,0.917889,0.916422,0.917889,0.75165,0.75,0.750733,0.766862,0.581562,0.388746,0.750733,0.74945,0.7511,0.749084,0.7511,0.741019,0.75165,0.75165,0.75165,0.750183,0.75055,0.74945,0.749633,0.750733,0.7511,0.749817,0.7511,0.750733,0.7511,0.74945,0.745418,0.754399,0.750367,0.748167,0.752199,0.913856,0.744501,0.166972,0.923754,0.739919,0.753299,0.745235,0.827346,0.868035,0.722141,0.620235,0.395894,0.688966,0.557551,0.319831,0.602456,0.235154,0.441899,0.446114,0.540872,0.560484,0.284274,0.492485,0.412573,0.467375,0.599707,0.517412,0.459494,0.520345,0.525477,0.573864,0.570931,0.604655,0.433284,0.411474,0.383065,0.433468,0.420638,0.534641,0.573497,0.568548,0.46426,0.396628,0.545271,0.515396,0.344391,0.512463,0.254032,0.218292,0.57368,0.549304
mc_extra_019,0.515396,0.477273,0.504765,0.506232,0.506232,0.437133,0.447397,0.439333,0.445381,0.448497,0.452896,0.44923,0.445565,0.443365,0.448497,0.446848,0.451613,0.445198,0.449597,0.450147,0.447947,0.431818,0.532991,0.523094,0.443548,0.594025,0.591459,0.56415,0.577163,0.391312,0.432735,0.442632,0.454362,0.566716,0.549853,0.574597,0.637647,0.435301,0.601723,0.631048,0.578996,0.645711,0.57643,0.510447,0.444648,0.461877,0.528409,0.532991,0.495051,0.50055,0.430352,0.0,0.576063,0.418072,0.546921,0.589993,0.611804,0.39846,0.611804,0.561584,0.552419,0.531891,0.466826,0.506965,0.520345,0.519978,0.536474,0.519245,0.467742,0.517045,0.529875,0.517962,0.475073,0.471408,0.52401,0.521811,0.47489,0.5636,0.471224,0.534091,0.52456,0.515579,0.540872,0.559384,0.519611,0.508431,0.507331,0.504216,0.508065,0.501466,0.502749,0.588343,0.50055,0.593292,0.58706,0.591092,0.591459,0.58596,0.500733,0.498167,0.514296,0.497984,0.483138,0.399377,0.521261,0.516496,0.521078,0.518328,0.524194,0.529692,0.521078,0.521078,0.521078,0.521078,0.521994,0.526943,0.519795,0.517779,0.519795,0.523094,0.519795,0.518695,0.519795,0.517595,0.515579,0.506965,0.517962,0.517779,0.514663,0.591459,0.520528,0.527859,0.583761,0.507881,0.51228,0.520345,0.522177,0.577896,0.488453,0.423937,0.724523,0.485887,0.708578,0.333394,0.642412,0.485521,0.577713,0.477273,0.419172,0.616202,0.468842,0.448497,0.533358,0.483321,0.449413,0.375733,0.519245,0.573864,0.529326,0.540506,0.549487,0.546921,0.617485,0.670638,0.494868,0.418805,0.516496,0.512647,0.592192,0.657808,0.431818,0.41074,0.534641,0.502566,0.508981,0.470125,0.472691,0.543072,0.6239,0.38783
mc_extra_020,0.497801,0.622067,0.514296,0.493035,0.493035,0.561034,0.571298,0.573864,0.570015,0.567449,0.56415,0.562867,0.571848,0.572764,0.566899,0.567815,0.569648,0.57313,0.568182,0.569098,0.571481,0.562133,0.531342,0.532808,0.508248,0.465543,0.467925,0.478372,0.48607,0.532075,0.513196,0.507515,0.506965,0.47599,0.478006,0.488453,0.431818,0.508065,0.488453,0.496701,0.502566,0.485704,0.504949,0.655792,0.465176,0.654875,0.410374,0.466092,0.526393,0.536657,0.48772,0.576063,0.0,0.534457,0.531158,0.525293,0.567632,0.590726,0.567632,0.456012,0.547654,0.502933,0.443548,0.485887,0.552969,0.474523,0.47379,0.541972,0.545821,0.545455,0.476173,0.528409,0.534091,0.539589,0.472691,0.531891,0.535924,0.520894,0.53684,0.502933,0.546738,0.555169,0.526393,0.539589,0.492485,0.489919,0.48882,0.484421,0.482405,0.495051,0.488636,0.527126,0.541422,0.527859,0.520894,0.519428,0.520161,0.527126,0.486804,0.502016,0.494685,0.504399,0.5614,0.657258,0.48827,0.492852,0.496518,0.492119,0.492119,0.484604,0.492852,0.492852,0.492852,0.487353,0.493585,0.481488,0.493035,0.495418,0.492669,0.490652,0.492669,0.494135,0.492669,0.489736,0.502383,0.499084,0.488636,0.503482,0.488087,0.51338,0.488087,0.546554,0.53794,0.48882,0.506415,0.496151,0.420638,0.470491,0.495418,0.507698,0.423021,0.523094,0.627749,0.51173,0.453629,0.458211,0.487903,0.437683,0.541422,0.47379,0.646078,0.641862,0.622067,0.486804,0.40011,0.46426,0.432551,0.428702,0.433834,0.394795,0.347691,0.368035,0.392229,0.389846,0.71371,0.631048,0.60154,0.402493,0.569282,0.358138,0.451979,0.481672,0.509531,0.495051,0.62665,0.559567,0.519245,0.462977,0.438416,0.510081
multi_lag_regular_jump,0.618768,0.492302,0.536657,0.475806,0.475806,0.559384,0.58706,0.581928,0.589443,0.58596,0.58706,0.583944,0.585594,0.579362,0.592009,0.592925,0.589626,0.58816,0.58816,0.58816,0.587427,0.479655,0.479106,0.435301,0.464626,0.546554,0.548754,0.54912,0.544355,0.432185,0.512647,0.394245,0.494318,0.546921,0.555718,0.546554,0.523094,0.472324,0.557735,0.526943,0.533724,0.540506,0.535924,0.431085,0.394062,0.438783,0.511364,0.499633,0.605022,0.524743,0.522361,0.418072,0.534457,0.0,0.541056,0.560301,0.671738,0.581928,0.671738,0.472141,0.51338,0.452346,0.443732,0.440066,0.588893,0.594758,0.609787,0.583211,0.614736,0.593842,0.602823,0.606488,0.61162,0.611987,0.605755,0.604289,0.613453,0.56085,0.625183,0.58926,0.583944,0.592559,0.553336,0.563783,0.433468,0.443548,0.444098,0.442815,0.439333,0.440799,0.43695,0.558284,0.533908,0.559567,0.558834,0.5625,0.560667,0.549304,0.442265,0.432735,0.442265,0.449047,0.489553,0.429802,0.431268,0.436034,0.43695,0.43585,0.431635,0.440982,0.432735,0.432735,0.432735,0.433834,0.432735,0.432735,0.431452,0.431452,0.4364,0.4364,0.4364,0.43585,0.4364,0.434201,0.442632,0.433284,0.429985,0.428886,0.434201,0.563233,0.429802,0.615103,0.570931,0.417339,0.427419,0.433834,0.509164,0.460594,0.440799,0.350257,0.604655,0.531342,0.413673,0.540323,0.528043,0.624817,0.279326,0.464993,0.446848,0.574963,0.588893,0.554435,0.47544,0.316349,0.57423,0.556818,0.5,0.49945,0.669355,0.662207,0.5011,0.512463,0.52346,0.522361,0.518328,0.379949,0.537573,0.528226,0.543622,0.539773,0.430902,0.447764,0.469208,0.355938,0.382331,0.468658,0.540139,0.591459,0.350073,0.460227
