n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_reward,mean_pred_reward,std_pred_reward,conservative_reward,duplicate_vs_combined552_plus_v01_training,duplicate_vs_stageK_N40_selected,minimum_hamming_to_training_reference,minimum_hamming_to_stageK_N40,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,1,3,0,2,4,10,6,12,8,14,18,16,15,21,22,28,32,38,36,34,33,31,27,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,1,3,0,2,4,10,6,12,8,14,18,16,15,21,22,28,32,38,36,34,33,31,27,39",56d92408558450b5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523778,stochastic,0.5199442390453833,0.6196368375638817,0.059921869792583314,0.58967590266759,False,False,31,33,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,12.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,30,24,26,20,23,25,19,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,16,18,12,21,15,22,28,32,38,36,34,27,31,33,39]","37,35,29,30,24,26,20,23,25,19,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,16,18,12,21,15,22,28,32,38,36,34,27,31,33,39",573baa4c81d6412a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523779,stochastic,0.5053705105633801,0.6306517506017968,0.07748293688386969,0.591910282159862,False,False,32,33,PPO_v02K2_checkpoint_inference,False,False,3.641025641025641,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,30,26,24,23,25,19,17,13,11,9,7,5,3,1,2,0,4,6,8,10,14,12,16,18,15,21,22,28,34,32,38,36,31,27,33,39]","37,35,29,20,30,26,24,23,25,19,17,13,11,9,7,5,3,1,2,0,4,6,8,10,14,12,16,18,15,21,22,28,34,32,38,36,31,27,33,39",3e31f941302bf28e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523780,stochastic,0.5130142018779342,0.6240001281069473,0.06441495970065152,0.5917926482566215,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.5384615384615383,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,26,20,30,25,23,19,17,13,11,9,7,5,1,3,6,2,4,0,10,8,14,16,18,12,15,21,22,28,38,34,36,32,31,27,33,39]","37,35,29,24,26,20,30,25,23,19,17,13,11,9,7,5,1,3,6,2,4,0,10,8,14,16,18,12,15,21,22,28,38,34,36,32,31,27,33,39",66e4a81d0a15560a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523781,stochastic,0.49816571791862274,0.6057907238899884,0.06556559607700047,0.5730079258514882,False,False,33,35,PPO_v02K2_checkpoint_inference,False,False,4.0,10.0,0.05128205128205128,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,19,23,17,13,11,9,5,3,1,7,4,6,2,0,10,8,12,14,18,16,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,30,26,25,19,23,17,13,11,9,5,3,1,7,4,6,2,0,10,8,12,14,18,16,15,21,22,28,34,38,36,32,27,31,33,39",1d3bea576c30c9a0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523782,stochastic,0.5135632140062597,0.6296798511695042,0.06731435174904248,0.596022675294983,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,1,3,5,10,0,2,4,8,6,14,16,18,12,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,1,3,5,10,0,2,4,8,6,14,16,18,12,15,21,22,28,32,34,38,36,31,27,33,39",f47910978ce03df6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523783,stochastic,0.5354473884976526,0.6387768119115089,0.06051357912510704,0.6085200223489554,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,10.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,30,20,26,24,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,12,8,18,14,16,15,21,22,28,32,38,36,34,31,27,33,39]","37,35,29,30,20,26,24,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,12,8,18,14,16,15,21,22,28,32,38,36,34,31,27,33,39",0d92b4cae9e706bd,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523784,stochastic,0.5062963517214396,0.6168738298587604,0.06473406870278925,0.5845067955073657,False,False,33,31,PPO_v02K2_checkpoint_inference,False,False,3.3846153846153846,10.0,0.1282051282051282,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,7,5,3,9,1,2,0,8,4,10,6,16,18,14,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,7,5,3,9,1,2,0,8,4,10,6,16,18,14,12,15,21,22,28,34,38,36,32,27,31,33,39",8e3ba4ed40d040b8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523785,stochastic,0.5075885269953051,0.6051233660428201,0.058758120156439206,0.5757443059646006,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,4.102564102564102,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,6,0,2,4,10,8,14,18,12,16,15,21,22,28,34,38,36,32,31,27,39,33]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,6,0,2,4,10,8,14,18,12,16,15,21,22,28,34,38,36,32,31,27,39,33",08c8970254ce92f3,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523786,stochastic,0.5115486893583724,0.6094628662563305,0.06145192720881651,0.5787369026519222,False,False,35,32,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,12.0,0.10256410256410256,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39",7d831bb4406bdc0e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523787,stochastic,0.5546477797339594,0.6360648320178239,0.05038083251873766,0.6108744157584551,False,False,32,32,PPO_v02K2_checkpoint_inference,False,False,3.4358974358974357,6.0,0.05128205128205128,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,19,23,17,13,11,9,7,5,3,1,2,4,0,6,10,8,18,16,14,12,15,21,22,28,32,38,36,34,27,31,33,39]","37,35,29,20,24,30,26,25,19,23,17,13,11,9,7,5,3,1,2,4,0,6,10,8,18,16,14,12,15,21,22,28,32,38,36,34,27,31,33,39",724be75c86824ae4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523788,stochastic,0.5186810935054772,0.6310867111123195,0.06521690811612978,0.5984782570542546,False,False,34,32,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,5,1,3,7,2,0,4,10,6,8,12,14,16,18,15,21,22,28,32,34,38,36,33,31,27,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,5,1,3,7,2,0,4,10,6,8,12,14,16,18,15,21,22,28,32,34,38,36,33,31,27,39",97e22cc6f941591b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523789,stochastic,0.5399449726134586,0.654665036669368,0.07479671647475315,0.6172666784319915,False,False,34,34,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,12.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,7,3,9,5,1,2,0,4,6,10,8,12,16,18,14,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,7,3,9,5,1,2,0,4,6,10,8,12,16,18,14,15,21,22,28,34,38,36,32,27,31,33,39",6c4e43633ecc9abc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523790,stochastic,0.5184694835680752,0.6220041083260522,0.06104851491960406,0.5914798508662502,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,9.0,0.10256410256410256,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,26,30,23,17,13,19,25,11,9,7,5,1,3,4,8,0,2,6,10,12,14,18,16,15,21,22,28,32,34,38,36,39,33,31,27]","37,35,29,24,20,26,30,23,17,13,19,25,11,9,7,5,1,3,4,8,0,2,6,10,12,14,18,16,15,21,22,28,32,34,38,36,39,33,31,27",a23e7d471e34bdf8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523791,stochastic,0.5046698943661972,0.588439564665782,0.0513118282696881,0.5627836505309379,False,False,35,32,PPO_v02K2_checkpoint_inference,False,False,4.0,14.0,0.07692307692307693,0.15384615384615385,0.3948717948717949,0.6051282051282052,0.6153846153846154
40,"[37,35,29,20,24,30,26,23,25,19,17,13,11,7,9,5,3,1,6,2,0,4,8,10,16,18,12,14,15,21,22,28,32,34,38,36,39,33,27,31]","37,35,29,20,24,30,26,23,25,19,17,13,11,7,9,5,3,1,6,2,0,4,8,10,16,18,12,14,15,21,22,28,32,34,38,36,39,33,27,31",16595325a604b7e0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523792,stochastic,0.5119174687010956,0.6349767529600286,0.07494553747803281,0.5975039842210123,False,False,35,33,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,10,8,12,16,18,14,15,21,22,32,28,34,38,36,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,10,8,12,16,18,14,15,21,22,32,28,34,38,36,27,31,33,39",eaaf5e19f2a5c1ba,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523793,stochastic,0.52335335485133,0.6391854690187124,0.07389356663647478,0.602238685700475,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,3.641025641025641,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,26,24,30,23,25,11,13,19,17,9,7,5,3,1,0,2,4,8,6,10,14,12,16,18,15,21,22,28,32,34,38,36,33,27,31,39]","37,35,29,20,26,24,30,23,25,11,13,19,17,9,7,5,3,1,0,2,4,8,6,10,14,12,16,18,15,21,22,28,32,34,38,36,33,27,31,39",a03102fca23c639c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523794,stochastic,0.473019160798122,0.5700809688438273,0.05997112519942961,0.5400954062441125,False,False,33,34,PPO_v02K2_checkpoint_inference,False,False,4.0,14.0,0.05128205128205128,0.15384615384615385,0.4205128205128205,0.5794871794871794,0.6666666666666666
40,"[37,35,29,20,24,26,30,25,19,23,17,13,11,9,7,5,3,1,8,10,2,0,4,6,14,16,18,12,15,21,22,32,28,38,36,34,31,27,33,39]","37,35,29,20,24,26,30,25,19,23,17,13,11,9,7,5,3,1,8,10,2,0,4,6,14,16,18,12,15,21,22,32,28,38,36,34,31,27,33,39",c9f5b6c740b73ecd,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523795,stochastic,0.5103832844287948,0.5749643983132069,0.03961934942749753,0.5551547235994582,False,False,35,34,PPO_v02K2_checkpoint_inference,False,False,4.205128205128205,10.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,1,5,3,6,0,4,2,8,10,16,18,12,14,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,1,5,3,6,0,4,2,8,10,16,18,12,14,15,21,22,28,38,36,34,32,27,31,33,39",c0c09b9157c78e2f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523796,stochastic,0.5184589495305163,0.6250459999066771,0.062066545596730534,0.5940127271083118,False,False,34,34,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,1,3,4,0,2,6,8,10,14,12,15,16,18,21,22,28,36,38,32,34,27,31,33,39]","37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,1,3,4,0,2,6,8,10,14,12,15,16,18,21,22,28,36,38,32,34,27,31,33,39",8cc61a25b9cd1a83,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523797,stochastic,0.5068825508607199,0.5987097675524948,0.05801390619977996,0.5697028144526048,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.3846153846153846,8.0,0.07692307692307693,0.20512820512820512,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,26,24,30,25,23,19,17,13,11,9,5,3,1,7,2,4,0,8,6,10,12,16,18,14,15,21,22,28,38,36,34,32,33,27,31,39]","37,35,29,20,26,24,30,25,23,19,17,13,11,9,5,3,1,7,2,4,0,8,6,10,12,16,18,14,15,21,22,28,38,36,34,32,33,27,31,39",25c0d51710e88cd8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523798,stochastic,0.5029059761345852,0.6195783327969212,0.06804403078901405,0.5855563174024142,False,False,33,33,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,30,20,24,26,25,19,23,17,13,7,5,3,1,11,9,4,0,2,6,8,10,12,16,18,14,15,21,22,28,38,36,34,32,31,33,27,39]","37,35,29,30,20,24,26,25,19,23,17,13,7,5,3,1,11,9,4,0,2,6,8,10,12,16,18,14,15,21,22,28,38,36,34,32,31,33,27,39",09ace059c99f016e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523799,stochastic,0.5013086365414712,0.5871819124812343,0.051468257954506325,0.5614477835039812,False,False,35,33,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,12.0,0.1282051282051282,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,26,24,20,30,25,23,19,17,13,11,9,5,3,7,1,2,0,4,6,8,10,16,18,14,12,15,21,22,28,32,38,36,34,27,31,33,39]","37,35,29,26,24,20,30,25,23,19,17,13,11,9,5,3,7,1,2,0,4,6,8,10,16,18,14,12,15,21,22,28,32,38,36,34,27,31,33,39",08e338f0d6f0ee54,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523800,stochastic,0.5373878618935838,0.6281569378479668,0.05439286936737041,0.6009605031642816,False,False,32,31,PPO_v02K2_checkpoint_inference,False,False,3.58974358974359,10.0,0.05128205128205128,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,29,35,24,20,30,26,25,23,19,17,13,7,11,9,5,3,1,0,2,4,6,10,8,12,16,18,14,15,21,22,28,32,34,38,36,39,33,27,31]","37,29,35,24,20,30,26,25,23,19,17,13,7,11,9,5,3,1,0,2,4,6,10,8,12,16,18,14,15,21,22,28,32,34,38,36,39,33,27,31",b52796c57855cebe,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523801,stochastic,0.5123272985133022,0.6246766706128801,0.06595410686200409,0.591699617181878,False,False,32,33,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,11.0,0.10256410256410256,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,5,1,3,7,2,0,4,6,8,10,14,18,16,12,15,21,28,22,34,38,36,32,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,5,1,3,7,2,0,4,6,8,10,14,18,16,12,15,21,28,22,34,38,36,32,27,31,33,39",db37ce6b5350b666,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523802,stochastic,0.5334100254303598,0.6343070188617026,0.05901037100396968,0.6048018333597177,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.948717948717949,12.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,29,35,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,6,4,0,2,8,10,12,16,18,14,15,21,22,28,38,36,34,32,27,31,33,39]","37,29,35,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,6,4,0,2,8,10,12,16,18,14,15,21,22,28,38,36,34,32,27,31,33,39",8552cd64941ddc08,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523803,stochastic,0.5374756161971829,0.6156276033709217,0.0534682661084309,0.5888934703167062,False,False,33,35,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,11.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,29,35,26,24,20,30,25,23,19,17,13,11,7,5,1,3,9,6,2,0,4,8,10,14,16,18,12,15,21,22,28,32,38,36,34,31,27,33,39]","37,29,35,26,24,20,30,25,23,19,17,13,11,7,5,1,3,9,6,2,0,4,8,10,14,16,18,12,15,21,22,28,32,38,36,34,31,27,33,39",09e3c33c67f3cadb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523804,stochastic,0.5350714495305163,0.6205259372067442,0.05358283829865492,0.5937345180574167,False,False,34,35,PPO_v02K2_checkpoint_inference,False,False,4.051282051282051,10.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,30,24,26,25,23,19,17,13,11,9,7,5,1,3,6,0,4,2,10,8,14,16,18,12,15,21,22,28,32,34,36,38,39,33,31,27]","37,35,29,20,30,24,26,25,23,19,17,13,11,9,7,5,1,3,6,0,4,2,10,8,14,16,18,12,15,21,22,28,32,34,36,38,39,33,31,27",de7586d5d5231855,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523805,stochastic,0.5102880379499216,0.6294275920754542,0.07092049007044753,0.5939673470402305,False,False,34,31,PPO_v02K2_checkpoint_inference,False,False,3.641025641025641,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,5,7,3,1,0,6,2,4,10,8,12,18,16,14,21,15,22,28,34,38,36,32,33,27,31,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,5,7,3,1,0,6,2,4,10,8,12,18,16,14,21,15,22,28,34,38,36,32,33,27,31,39",bda1bd850068ef69,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523806,stochastic,0.49552119522691707,0.6208682527595252,0.07284583055088426,0.584445337484083,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,4.0,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,26,20,24,30,23,25,19,17,13,11,7,9,3,5,1,2,0,4,6,8,10,12,14,16,18,15,21,22,28,32,34,38,36,33,27,31,39]","37,35,29,26,20,24,30,23,25,19,17,13,11,7,9,3,5,1,2,0,4,6,8,10,12,14,16,18,15,21,22,28,32,34,38,36,33,27,31,39",e7d895178d401c70,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523807,stochastic,0.5149960093896714,0.6248825176387315,0.06382249977182022,0.5929712677528214,False,False,34,34,PPO_v02K2_checkpoint_inference,False,False,3.5384615384615383,8.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[35,37,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,4,0,2,8,10,6,14,16,18,12,15,21,22,28,32,36,38,34,31,27,39,33]","35,37,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,4,0,2,8,10,6,14,16,18,12,15,21,22,28,32,36,38,34,31,27,39,33",c719e1481468c01c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523808,stochastic,0.5188908939749609,0.6259754883052298,0.06255996870071752,0.594695503954871,False,False,31,33,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,12.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,1,5,3,7,2,6,0,4,8,10,12,18,14,16,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,1,5,3,7,2,6,0,4,8,10,12,18,14,16,15,21,22,28,38,36,34,32,27,31,33,39",882afed14d2554da,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523809,stochastic,0.5129511248043818,0.6297405732637448,0.06797742513920371,0.5957518606941429,False,False,36,33,PPO_v02K2_checkpoint_inference,False,False,3.8974358974358974,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,14,18,12,16,15,21,22,28,32,38,36,34,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,14,18,12,16,15,21,22,28,32,38,36,34,27,31,33,39",02c02c4edb6da7ca,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523810,stochastic,0.5367209213615023,0.629300798688901,0.055684280948481844,0.60145865821466,False,False,32,32,PPO_v02K2_checkpoint_inference,False,False,3.4871794871794872,9.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
