final_expansion_batch,strategy_name,n,order_json,source_order_json,scan_order,order_compact,order_hash,candidate_source,ppo_checkpoint,ppo_version_source,ppo_generation_mode,selected_by_bucket,global_candidate_index,case_dir,job_name,expected_cae,expected_inp,expected_jnl,generation_log,base_cae,batch_name,teacher_validated,abaqus_validated,notes,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline
final_expansion_batch01,PPOFINAL_N12_B011_quality,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality\scan_order_PPOFINAL_N12_B011_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B011_quality.json,"[11,1,3,9,5,7,0,2,4,6,8,10]","11,1,3,9,5,7,0,2,4,6,8,10",472a17ad0a36f2df,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,11,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality,J2D_PPOFINAL_N12_B011_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality\J2D_PPOFINAL_N12_B011_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality\J2D_PPOFINAL_N12_B011_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality\J2D_PPOFINAL_N12_B011_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B011_quality\J2D_PPOFINAL_N12_B011_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7531506548508535,3.727272727272727,10.0,4,0.0,41.0,6.925619834710743,-0.3388429752066115,0.3678425881656535,3.0,3,6.0,odd_even
final_expansion_batch01,PPOFINAL_N12_B012_diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity\scan_order_PPOFINAL_N12_B012_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B012_diversity.json,"[11,1,3,7,9,5,4,0,2,6,8,10]","11,1,3,7,9,5,4,0,2,6,8,10",481320830eebac7d,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity,J2D_PPOFINAL_N12_B012_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity\J2D_PPOFINAL_N12_B012_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity\J2D_PPOFINAL_N12_B012_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity\J2D_PPOFINAL_N12_B012_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B012_diversity\J2D_PPOFINAL_N12_B012_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7017385423343372,3.363636363636364,10.0,5,0.0909090909090909,37.0,5.504132231404959,-0.2148760330578512,0.325791726430344,3.0,3,7.0,odd_even
final_expansion_batch01,PPOFINAL_N12_B013_diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity\scan_order_PPOFINAL_N12_B013_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B013_diversity.json,"[11,3,1,7,5,9,0,2,4,8,6,10]","11,3,1,7,5,9,0,2,4,8,6,10",005af0c248f4d57d,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,13,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity,J2D_PPOFINAL_N12_B013_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity\J2D_PPOFINAL_N12_B013_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity\J2D_PPOFINAL_N12_B013_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity\J2D_PPOFINAL_N12_B013_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B013_diversity\J2D_PPOFINAL_N12_B013_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6739092919977485,4.090909090909091,9.0,6,0.0,45.0,5.900826446280991,-0.371900826446281,0.3896762516221569,5.0,5,6.0,odd_even
final_expansion_batch01,PPOFINAL_N12_B014_diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity\scan_order_PPOFINAL_N12_B014_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B014_diversity.json,"[1,11,3,7,9,5,0,2,4,6,8,10]","1,11,3,7,9,5,0,2,4,6,8,10",9e1157dda1e792d5,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,14,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity,J2D_PPOFINAL_N12_B014_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity\J2D_PPOFINAL_N12_B014_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity\J2D_PPOFINAL_N12_B014_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity\J2D_PPOFINAL_N12_B014_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B014_diversity\J2D_PPOFINAL_N12_B014_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7175525424814981,3.909090909090909,10.0,5,0.0,43.0,6.991735537190084,-0.3553719008264462,0.3835405140814607,2.0,2,3.0,odd_even
final_expansion_batch01,PPOFINAL_N12_B015_diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity\scan_order_PPOFINAL_N12_B015_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B015_diversity.json,"[11,1,3,7,9,4,0,2,5,6,8,10]","11,1,3,7,9,4,0,2,5,6,8,10",237922b59aa4d7b3,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,15,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity,J2D_PPOFINAL_N12_B015_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity\J2D_PPOFINAL_N12_B015_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity\J2D_PPOFINAL_N12_B015_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity\J2D_PPOFINAL_N12_B015_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B015_diversity\J2D_PPOFINAL_N12_B015_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7021914904404882,3.363636363636364,10.0,4,0.0909090909090909,37.0,5.685950413223142,-0.2148760330578512,0.3272943560321472,2.0,2,5.0,odd_even
final_expansion_batch01,PPOFINAL_N12_B016_diversity,12,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity\scan_order_PPOFINAL_N12_B016_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N12_B016_diversity.json,"[11,3,1,9,7,5,4,0,2,6,8,10]","11,3,1,9,7,5,4,0,2,6,8,10",f6a591afae75c006,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity,J2D_PPOFINAL_N12_B016_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity\J2D_PPOFINAL_N12_B016_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity\J2D_PPOFINAL_N12_B016_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity\J2D_PPOFINAL_N12_B016_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N12\PPOFINAL_N12_B016_diversity\J2D_PPOFINAL_N12_B016_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6992665888246384,3.363636363636364,8.0,4,0.0909090909090909,37.0,5.504132231404959,-0.2148760330578512,0.325791726430344,6.0,6,8.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B017_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality\scan_order_PPOFINAL_N16_B017_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B017_quality.json,"[11,1,3,15,13,9,7,5,0,2,4,6,8,12,14,10]","11,1,3,15,13,9,7,5,0,2,4,6,8,12,14,10",939f0390b5bbea6c,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,17,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality,J2D_PPOFINAL_N16_B017_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality\J2D_PPOFINAL_N16_B017_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality\J2D_PPOFINAL_N16_B017_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality\J2D_PPOFINAL_N16_B017_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B017_quality\J2D_PPOFINAL_N16_B017_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.864852382423214,3.8,12.0,2,0.0,57.0,9.093333333333332,-0.2533333333333333,0.2779148148148148,9.0,9,10.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B018_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality\scan_order_PPOFINAL_N16_B018_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B018_quality.json,"[11,1,3,13,15,9,7,5,0,2,4,6,8,10,14,12]","11,1,3,13,15,9,7,5,0,2,4,6,8,10,14,12",68083be28a1aa0cd,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,18,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality,J2D_PPOFINAL_N16_B018_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality\J2D_PPOFINAL_N16_B018_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality\J2D_PPOFINAL_N16_B018_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality\J2D_PPOFINAL_N16_B018_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B018_quality\J2D_PPOFINAL_N16_B018_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.9259326743817458,3.6666666666666665,10.0,3,0.0,55.0,7.688888888888887,-0.2444444444444444,0.2633395061728394,8.0,8,10.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B019_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality\scan_order_PPOFINAL_N16_B019_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B019_quality.json,"[11,15,3,1,13,9,7,5,0,2,4,6,8,10,12,14]","11,15,3,1,13,9,7,5,0,2,4,6,8,10,12,14",77a09d02d881a290,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,19,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality,J2D_PPOFINAL_N16_B019_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality\J2D_PPOFINAL_N16_B019_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality\J2D_PPOFINAL_N16_B019_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality\J2D_PPOFINAL_N16_B019_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B019_quality\J2D_PPOFINAL_N16_B019_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.8585311742138704,3.8,12.0,2,0.0,57.0,11.22666666666667,-0.2533333333333333,0.2873962962962963,7.0,7,7.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B020_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality\scan_order_PPOFINAL_N16_B020_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B020_quality.json,"[11,1,3,15,13,9,7,5,4,0,2,6,8,10,14,12]","11,1,3,15,13,9,7,5,4,0,2,6,8,10,14,12",d3f9b9321fe2cf06,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,20,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality,J2D_PPOFINAL_N16_B020_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality\J2D_PPOFINAL_N16_B020_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality\J2D_PPOFINAL_N16_B020_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality\J2D_PPOFINAL_N16_B020_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B020_quality\J2D_PPOFINAL_N16_B020_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.9104711888437276,3.6666666666666665,12.0,2,0.0666666666666666,55.0,9.288888888888888,-0.1777777777777777,0.2704506172839506,10.0,10,13.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B021_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality\scan_order_PPOFINAL_N16_B021_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B021_quality.json,"[11,3,1,15,13,9,7,5,0,2,4,6,10,8,12,14]","11,3,1,15,13,9,7,5,0,2,4,6,10,8,12,14",0a75862e3605280c,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,21,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality,J2D_PPOFINAL_N16_B021_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality\J2D_PPOFINAL_N16_B021_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality\J2D_PPOFINAL_N16_B021_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality\J2D_PPOFINAL_N16_B021_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B021_quality\J2D_PPOFINAL_N16_B021_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.8535071729128095,3.8,14.0,2,0.0,57.0,10.160000000000002,-0.2533333333333333,0.28265555555555555,10.0,10,8.0,odd_even
final_expansion_batch01,PPOFINAL_N16_B022_quality,16,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality\scan_order_PPOFINAL_N16_B022_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N16_B022_quality.json,"[11,3,1,15,13,9,7,5,0,2,4,6,8,12,10,14]","11,3,1,15,13,9,7,5,0,2,4,6,8,12,10,14",f5ea60be6ba4eb8a,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,22,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality,J2D_PPOFINAL_N16_B022_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality\J2D_PPOFINAL_N16_B022_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality\J2D_PPOFINAL_N16_B022_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality\J2D_PPOFINAL_N16_B022_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch01\N16\PPOFINAL_N16_B022_quality\J2D_PPOFINAL_N16_B022_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\16track_full\sanity_base\16track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,0.8468048897315781,3.8,14.0,2,0.0,57.0,10.160000000000002,-0.2533333333333333,0.28265555555555555,10.0,10,8.0,odd_even
