n,order_json,order_compact,order_hash,ppo_v02_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_reward,mean_pred_reward,std_pred_reward,conservative_reward,duplicate_vs_training_reference,minimum_hamming_distance_to_training_reference,mean_hamming_distance_to_training_reference,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy
40,"[24,37,29,35,26,30,23,25,19,13,15,8,2,12,17,7,0,6,3,4,1,18,21,16,11,10,9,5,20,22,14,28,39,38,36,32,34,27,33,31]","24,37,29,35,26,30,23,25,19,13,15,8,2,12,17,7,0,6,3,4,1,18,21,16,11,10,9,5,20,22,14,28,39,38,36,32,34,27,33,31",1d524270a0fe8cb1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260861,stochastic,0.28791573748043786,0.44079935663636827,0.09865102763699249,0.391473842817872,False,34,39.13084112149533,PPO_v02_checkpoint_inference,False,False,5.923076923076923,17.0,0.10256410256410256,0.48717948717948717,0.41025641025641024,0.5897435897435898,0.6153846153846154
40,"[9,8,23,13,29,35,37,30,21,12,3,0,11,1,6,5,19,26,20,7,2,14,18,17,4,10,15,16,22,25,36,24,34,33,28,39,38,27,32,31]","9,8,23,13,29,35,37,30,21,12,3,0,11,1,6,5,19,26,20,7,2,14,18,17,4,10,15,16,22,25,36,24,34,33,28,39,38,27,32,31",c45db6262475c72a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260862,stochastic,0.2502456670579027,0.42213846326479076,0.11084184626898866,0.36671754013029645,False,36,39.467289719626166,PPO_v02_checkpoint_inference,False,False,7.128205128205129,16.0,0.1794871794871795,0.6666666666666666,0.4820512820512821,0.5179487179487179,0.7435897435897436
40,"[23,30,37,29,8,3,13,5,2,6,17,26,35,11,7,9,0,4,1,12,10,15,14,16,18,22,19,20,21,24,33,25,38,32,34,36,39,27,31,28]","23,30,37,29,8,3,13,5,2,6,17,26,35,11,7,9,0,4,1,12,10,15,14,16,18,22,19,20,21,24,33,25,38,32,34,36,39,27,31,28",e40a41d830fae591,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260863,stochastic,0.2884255575117368,0.41433272645556224,0.0822995001758457,0.3731829763676394,False,32,38.64485981308411,PPO_v02_checkpoint_inference,False,False,6.282051282051282,24.0,0.07692307692307693,0.5384615384615384,0.6205128205128205,0.37948717948717947,0.8974358974358975
40,"[13,35,29,37,26,4,17,11,19,30,20,6,5,3,7,0,8,23,12,1,2,9,10,14,15,21,18,22,16,24,36,25,32,38,39,34,33,27,31,28]","13,35,29,37,26,4,17,11,19,30,20,6,5,3,7,0,8,23,12,1,2,9,10,14,15,21,18,22,16,24,36,25,32,38,39,34,33,27,31,28",4dcdd8ce05248617,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260864,stochastic,0.24133669796557103,0.40546091139598106,0.10493287882256987,0.35299447198469613,False,34,38.83644859813084,PPO_v02_checkpoint_inference,False,False,7.358974358974359,22.0,0.15384615384615385,0.48717948717948717,0.4769230769230769,0.5230769230769231,0.8461538461538461
40,"[37,26,29,20,19,35,16,1,30,11,13,3,6,14,23,9,7,10,8,5,4,2,12,18,0,17,15,22,24,33,36,34,25,21,28,38,32,31,39,27]","37,26,29,20,19,35,16,1,30,11,13,3,6,14,23,9,7,10,8,5,4,2,12,18,0,17,15,22,24,33,36,34,25,21,28,38,32,31,39,27",ff9c77810b2ea87f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260865,stochastic,0.21505801056338028,0.3784931571920394,0.10135808828189237,0.3278141130510932,False,36,39.046728971962615,PPO_v02_checkpoint_inference,False,False,8.051282051282051,29.0,0.07692307692307693,0.5128205128205128,0.4666666666666667,0.5333333333333333,0.9230769230769231
40,"[23,13,11,5,26,37,35,29,30,6,4,2,3,8,7,17,9,1,15,0,12,10,19,25,21,22,14,18,20,16,24,36,38,32,39,34,33,27,28,31]","23,13,11,5,26,37,35,29,30,6,4,2,3,8,7,17,9,1,15,0,12,10,19,25,21,22,14,18,20,16,24,36,38,32,39,34,33,27,28,31",4d80160bddc59b44,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260866,stochastic,0.26274382824726117,0.4092037584194186,0.09175636075936613,0.36332557803973553,False,36,39.018691588785046,PPO_v02_checkpoint_inference,False,False,6.461538461538462,24.0,0.15384615384615385,0.358974358974359,0.5435897435897437,0.4564102564102564,0.8205128205128205
40,"[29,37,35,20,13,4,11,19,9,6,23,30,26,16,8,10,2,7,1,3,0,5,12,18,25,21,17,15,14,22,24,33,38,39,36,32,34,27,31,28]","29,37,35,20,13,4,11,19,9,6,23,30,26,16,8,10,2,7,1,3,0,5,12,18,25,21,17,15,14,22,24,33,38,39,36,32,34,27,31,28",bbf344aee51abb59,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260867,stochastic,0.3098888791079812,0.4433513377982162,0.08921621894358818,0.3987432283264221,False,35,39.40654205607477,PPO_v02_checkpoint_inference,False,False,5.769230769230769,17.0,0.05128205128205128,0.48717948717948717,0.5025641025641027,0.49743589743589733,0.8461538461538461
40,"[37,35,29,26,13,1,23,7,9,4,5,17,24,30,8,2,12,19,20,16,14,3,11,10,6,0,27,21,18,15,22,25,34,36,32,38,39,33,31,28]","37,35,29,26,13,1,23,7,9,4,5,17,24,30,8,2,12,19,20,16,14,3,11,10,6,0,27,21,18,15,22,25,34,36,32,38,39,33,31,28",228e567c4296eba8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260868,stochastic,0.2588702856025039,0.37921074122035753,0.07859367439542016,0.33991390402264743,False,37,39.35514018691589,PPO_v02_checkpoint_inference,False,False,6.948717948717949,27.0,0.10256410256410256,0.4358974358974359,0.5948717948717948,0.40512820512820513,0.9230769230769231
40,"[13,35,29,23,4,37,17,30,3,11,1,5,2,6,7,15,26,16,8,22,12,0,9,14,10,24,20,19,18,25,21,34,33,36,32,38,39,31,28,27]","13,35,29,23,4,37,17,30,3,11,1,5,2,6,7,15,26,16,8,22,12,0,9,14,10,24,20,19,18,25,21,34,33,36,32,38,39,31,28,27",006711b6fc7596f9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260869,stochastic,0.22521370305164318,0.3863144749613325,0.10204530359322861,0.3352918231647182,False,36,38.574766355140184,PPO_v02_checkpoint_inference,False,False,8.666666666666666,33.0,0.15384615384615385,0.46153846153846156,0.5435897435897435,0.45641025641025645,0.8717948717948718
40,"[13,29,35,16,23,30,37,10,11,26,7,8,3,6,0,1,12,2,5,22,19,15,9,14,4,17,18,20,21,25,32,24,33,39,38,34,36,31,27,28]","13,29,35,16,23,30,37,10,11,26,7,8,3,6,0,1,12,2,5,22,19,15,9,14,4,17,18,20,21,25,32,24,33,39,38,34,36,31,27,28",91d7f72a829ba856,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260870,stochastic,0.2424996870109545,0.3936306535848518,0.09577652431723416,0.3457423914262347,False,36,39.41121495327103,PPO_v02_checkpoint_inference,False,False,7.102564102564102,27.0,0.1794871794871795,0.6410256410256411,0.4666666666666666,0.5333333333333333,0.6923076923076923
40,"[8,35,23,26,29,30,37,19,13,12,3,6,11,5,7,17,1,14,10,0,4,2,9,33,20,16,25,18,15,24,22,21,36,38,39,34,32,28,27,31]","8,35,23,26,29,30,37,19,13,12,3,6,11,5,7,17,1,14,10,0,4,2,9,33,20,16,25,18,15,24,22,21,36,38,39,34,32,28,27,31",a376a6939726bb31,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260871,stochastic,0.24485312989045352,0.4070580199183878,0.10332346841167628,0.35539628571254966,False,36,39.481308411214954,PPO_v02_checkpoint_inference,False,False,7.051282051282051,27.0,0.1282051282051282,0.5384615384615384,0.4564102564102564,0.5435897435897437,0.7435897435897436
40,"[11,19,29,35,23,26,37,20,8,4,13,3,6,5,2,10,7,9,17,0,1,12,22,15,18,14,30,21,16,24,25,34,36,27,38,39,31,32,33,28]","11,19,29,35,23,26,37,20,8,4,13,3,6,5,2,10,7,9,17,0,1,12,22,15,18,14,30,21,16,24,25,34,36,27,38,39,31,32,33,28",baeaccde0c61ebb9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260872,stochastic,0.25939405320813747,0.41913692246559525,0.10888677914209732,0.3646935328945466,False,36,38.97196261682243,PPO_v02_checkpoint_inference,False,False,6.897435897435898,17.0,0.15384615384615385,0.5897435897435898,0.45641025641025645,0.5435897435897437,0.8461538461538461
40,"[8,13,23,29,37,2,7,9,3,6,17,5,1,14,26,35,30,25,11,19,12,15,18,0,4,22,20,10,21,16,24,38,33,27,32,39,34,36,31,28]","8,13,23,29,37,2,7,9,3,6,17,5,1,14,26,35,30,25,11,19,12,15,18,0,4,22,20,10,21,16,24,38,33,27,32,39,34,36,31,28",829d647345671333,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260873,stochastic,0.23716224569640038,0.3829625107479778,0.09264968580042164,0.336637667847767,False,37,39.0607476635514,PPO_v02_checkpoint_inference,False,False,8.051282051282051,35.0,0.0,0.5128205128205128,0.6102564102564102,0.3897435897435897,0.8974358974358975
40,"[23,13,3,11,7,5,6,17,8,15,35,20,37,29,26,30,16,9,12,1,4,14,0,2,18,39,19,25,22,10,24,21,32,34,36,33,38,31,27,28]","23,13,3,11,7,5,6,17,8,15,35,20,37,29,26,30,16,9,12,1,4,14,0,2,18,39,19,25,22,10,24,21,32,34,36,33,38,31,27,28",f56b481c0d121f48,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260874,stochastic,0.23801257824726124,0.38287582904237116,0.08808501956036514,0.33883331926218857,False,35,39.38317757009346,PPO_v02_checkpoint_inference,False,False,8.282051282051283,21.0,0.05128205128205128,0.48717948717948717,0.482051282051282,0.517948717948718,0.5128205128205128
40,"[35,37,29,23,30,11,20,13,7,26,25,17,8,3,9,4,1,2,12,6,0,10,5,19,21,22,14,18,16,24,15,33,32,34,38,39,36,31,27,28]","35,37,29,23,30,11,20,13,7,26,25,17,8,3,9,4,1,2,12,6,0,10,5,19,21,22,14,18,16,24,15,33,32,34,38,39,36,31,27,28",fa730c88124fd5ca,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260875,stochastic,0.26001071009389654,0.40882591391018774,0.09519012303112089,0.3612308523946273,False,34,39.11214953271028,PPO_v02_checkpoint_inference,False,False,6.282051282051282,19.0,0.15384615384615385,0.48717948717948717,0.4666666666666667,0.5333333333333333,0.7692307692307693
40,"[35,16,13,1,8,7,4,17,5,29,30,37,26,24,19,23,2,9,3,11,0,12,10,6,22,14,15,21,20,18,25,38,34,31,36,32,39,33,27,28]","35,16,13,1,8,7,4,17,5,29,30,37,26,24,19,23,2,9,3,11,0,12,10,6,22,14,15,21,20,18,25,38,34,31,36,32,39,33,27,28",c78e358248e4f7b5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260876,stochastic,0.24162321987480415,0.36649592368646505,0.08199972835746587,0.32549605950773214,False,36,39.271028037383175,PPO_v02_checkpoint_inference,False,False,7.3076923076923075,24.0,0.1282051282051282,0.5384615384615384,0.5641025641025641,0.43589743589743585,0.8717948717948718
40,"[5,29,35,30,26,37,19,13,4,23,21,2,3,17,8,6,9,12,1,7,11,14,10,0,18,16,15,20,22,24,25,33,36,38,32,34,39,27,28,31]","5,29,35,30,26,37,19,13,4,23,21,2,3,17,8,6,9,12,1,7,11,14,10,0,18,16,15,20,22,24,25,33,36,38,32,34,39,27,28,31",1cd837457748a78a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260877,stochastic,0.25097355242566494,0.4162308680112272,0.10579977450281872,0.36333098075981785,False,35,39.532710280373834,PPO_v02_checkpoint_inference,False,False,6.82051282051282,24.0,0.10256410256410256,0.46153846153846156,0.5128205128205128,0.4871794871794871,0.8461538461538461
40,"[4,13,11,17,23,37,24,35,26,30,29,19,20,5,9,2,1,3,7,12,8,0,6,14,15,10,18,21,16,32,25,22,36,38,39,34,31,28,27,33]","4,13,11,17,23,37,24,35,26,30,29,19,20,5,9,2,1,3,7,12,8,0,6,14,15,10,18,21,16,32,25,22,36,38,39,34,31,28,27,33",05257546ce15a43a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260878,stochastic,0.2856953736306727,0.43561661941346036,0.09642623337597224,0.38740350272547425,False,35,39.48598130841121,PPO_v02_checkpoint_inference,False,False,5.9743589743589745,16.0,0.15384615384615385,0.5384615384615384,0.4666666666666666,0.5333333333333333,0.8461538461538461
40,"[28,29,35,37,32,2,4,9,13,0,14,19,18,23,30,10,11,3,6,7,24,26,20,8,1,12,5,16,17,15,21,22,33,38,25,39,34,36,27,31]","28,29,35,37,32,2,4,9,13,0,14,19,18,23,30,10,11,3,6,7,24,26,20,8,1,12,5,16,17,15,21,22,33,38,25,39,34,36,27,31",ec1a9537b1a014ca,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260879,stochastic,0.2376744033646319,0.37710910022535615,0.08778923363830336,0.33321448340620446,False,36,38.66822429906542,PPO_v02_checkpoint_inference,False,False,7.153846153846154,30.0,0.15384615384615385,0.5897435897435898,0.6820512820512821,0.31794871794871793,0.9487179487179487
40,"[4,13,9,3,7,19,29,30,37,35,26,17,23,8,6,1,14,11,25,20,12,0,2,5,15,18,10,16,24,22,38,34,21,28,33,36,31,39,32,27]","4,13,9,3,7,19,29,30,37,35,26,17,23,8,6,1,14,11,25,20,12,0,2,5,15,18,10,16,24,22,38,34,21,28,33,36,31,39,32,27",9eef2f3292f40ee8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260880,stochastic,0.28330385367762106,0.4226987707998288,0.0906255946598324,0.3773859734699126,False,36,39.098130841121495,PPO_v02_checkpoint_inference,False,False,6.948717948717949,16.0,0.02564102564102564,0.48717948717948717,0.5897435897435898,0.41025641025641024,0.8717948717948718
40,"[35,29,37,30,25,20,13,11,7,5,9,8,3,2,4,15,26,23,21,0,12,6,1,14,19,10,17,18,22,16,24,38,32,28,34,36,33,39,27,31]","35,29,37,30,25,20,13,11,7,5,9,8,3,2,4,15,26,23,21,0,12,6,1,14,19,10,17,18,22,16,24,38,32,28,34,36,33,39,27,31",c0bf19322e69c135,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260881,stochastic,0.29380849960876354,0.4442943833534038,0.10760416605432756,0.39049230032624005,False,35,38.28971962616822,PPO_v02_checkpoint_inference,False,False,6.153846153846154,21.0,0.07692307692307693,0.46153846153846156,0.517948717948718,0.482051282051282,0.8205128205128205
40,"[35,4,13,23,37,29,30,20,19,26,6,7,1,0,14,24,11,3,21,2,18,10,12,8,9,17,5,16,15,22,25,33,36,31,38,39,34,32,27,28]","35,4,13,23,37,29,30,20,19,26,6,7,1,0,14,24,11,3,21,2,18,10,12,8,9,17,5,16,15,22,25,33,36,31,38,39,34,32,27,28",13458d1098862f7f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260882,stochastic,0.2076806435837245,0.369501808150886,0.10583109735236938,0.3165862594747013,False,36,39.126168224299064,PPO_v02_checkpoint_inference,False,False,7.9743589743589745,31.0,0.20512820512820512,0.5384615384615384,0.44102564102564096,0.558974358974359,0.8461538461538461
40,"[26,29,35,30,37,23,8,13,6,10,11,1,2,3,0,9,7,12,20,16,17,4,14,18,5,19,15,24,21,22,32,25,34,38,33,39,31,36,27,28]","26,29,35,30,37,23,8,13,6,10,11,1,2,3,0,9,7,12,20,16,17,4,14,18,5,19,15,24,21,22,32,25,34,38,33,39,31,36,27,28",3976a896bfc493ba,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260883,stochastic,0.2875250684663535,0.42723001771439767,0.0914386478399886,0.3815106937944034,False,36,39.14485981308411,PPO_v02_checkpoint_inference,False,False,6.3076923076923075,15.0,0.15384615384615385,0.6153846153846154,0.5333333333333333,0.4666666666666666,0.7948717948717948
40,"[37,29,35,26,9,13,1,3,23,18,20,28,30,25,34,17,8,6,7,14,19,24,5,11,12,0,2,4,15,16,22,33,10,21,27,38,32,36,39,31]","37,29,35,26,9,13,1,3,23,18,20,28,30,25,34,17,8,6,7,14,19,24,5,11,12,0,2,4,15,16,22,33,10,21,27,38,32,36,39,31",f533da59a7d2889b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260884,stochastic,0.216358519170579,0.21626988183679377,0.011746458053548958,0.2103966528100193,False,35,38.350467289719624,PPO_v02_checkpoint_inference,False,False,7.641025641025641,23.0,0.07692307692307693,0.5128205128205128,0.5435897435897435,0.4564102564102564,0.9230769230769231
40,"[13,9,29,37,35,30,1,26,23,5,3,6,11,8,12,0,2,7,17,16,4,14,18,24,20,10,22,15,25,19,28,21,27,36,38,34,33,32,39,31]","13,9,29,37,35,30,1,26,23,5,3,6,11,8,12,0,2,7,17,16,4,14,18,24,20,10,22,15,25,19,28,21,27,36,38,34,33,32,39,31",38374833cddca3d6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260885,stochastic,0.24646707746478852,0.3793617096564321,0.08235573553749269,0.3381838418876858,False,36,38.91121495327103,PPO_v02_checkpoint_inference,False,False,7.589743589743589,29.0,0.07692307692307693,0.41025641025641024,0.5794871794871794,0.4205128205128205,0.9230769230769231
40,"[11,16,4,29,26,13,23,30,35,37,19,9,6,7,2,3,8,10,1,0,12,14,17,18,15,5,21,20,25,22,24,27,34,38,39,31,32,36,33,28]","11,16,4,29,26,13,23,30,35,37,19,9,6,7,2,3,8,10,1,0,12,14,17,18,15,5,21,20,25,22,24,27,34,38,39,31,32,36,33,28",495fd2346c724c69,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260886,stochastic,0.2719629890453831,0.399133131786763,0.08262167070714849,0.35782229643318875,False,36,38.7803738317757,PPO_v02_checkpoint_inference,False,False,5.923076923076923,25.0,0.1794871794871795,0.6410256410256411,0.49743589743589745,0.5025641025641024,0.8461538461538461
40,"[26,35,37,23,30,29,18,9,13,1,17,21,11,7,8,2,4,3,0,16,5,12,20,19,6,10,14,15,24,22,39,32,25,34,38,36,33,27,31,28]","26,35,37,23,30,29,18,9,13,1,17,21,11,7,8,2,4,3,0,16,5,12,20,19,6,10,14,15,24,22,39,32,25,34,38,36,33,27,31,28",c93385f8e7dc7142,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260887,stochastic,0.27030728677621263,0.3914257151651787,0.07554351364374391,0.35365395834330676,False,36,38.33644859813084,PPO_v02_checkpoint_inference,False,False,6.512820512820513,17.0,0.1282051282051282,0.5128205128205128,0.5128205128205129,0.4871794871794871,0.9230769230769231
40,"[29,35,37,17,8,13,23,30,26,20,11,7,3,6,4,1,2,5,0,9,12,10,14,15,19,18,16,28,24,22,25,21,33,32,38,39,36,34,31,27]","29,35,37,17,8,13,23,30,26,20,11,7,3,6,4,1,2,5,0,9,12,10,14,15,19,18,16,28,24,22,25,21,33,32,38,39,36,34,31,27",4d8c96bc236fcb62,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260888,stochastic,0.35276163928012516,0.458632009827999,0.07904070264176466,0.4191116585071167,False,36,39.08411214953271,PPO_v02_checkpoint_inference,False,False,4.769230769230769,20.0,0.1282051282051282,0.46153846153846156,0.43076923076923074,0.5692307692307692,0.7435897435897436
40,"[29,37,19,13,8,6,11,35,23,30,26,12,3,9,7,14,4,0,1,2,10,18,17,20,15,16,24,21,22,5,27,25,32,39,36,38,34,33,31,28]","29,37,19,13,8,6,11,35,23,30,26,12,3,9,7,14,4,0,1,2,10,18,17,20,15,16,24,21,22,5,27,25,32,39,36,38,34,33,31,28",a94ffc51c28cff4b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260889,stochastic,0.26147395344287916,0.3976422476666732,0.08825325432331312,0.35351562050501667,False,35,39.30373831775701,PPO_v02_checkpoint_inference,False,False,6.487179487179487,24.0,0.15384615384615385,0.48717948717948717,0.49743589743589745,0.5025641025641026,0.7948717948717948
40,"[29,37,35,20,30,8,4,13,7,5,6,3,23,26,2,17,19,24,18,11,0,9,12,1,16,15,14,22,10,21,39,25,38,34,32,36,33,27,28,31]","29,37,35,20,30,8,4,13,7,5,6,3,23,26,2,17,19,24,18,11,0,9,12,1,16,15,14,22,10,21,39,25,38,34,32,36,33,27,28,31",9f3c226e37209c47,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260890,stochastic,0.22461142410015644,0.37879499378305,0.09518107266385703,0.3312044574511215,False,35,38.49065420560748,PPO_v02_checkpoint_inference,False,False,8.051282051282051,24.0,0.10256410256410256,0.5128205128205128,0.5846153846153846,0.41538461538461535,0.8461538461538461
40,"[29,30,35,37,12,13,7,26,23,9,11,6,5,3,1,2,0,17,19,4,18,10,8,14,24,21,20,16,15,22,25,33,39,38,34,32,36,31,27,28]","29,30,35,37,12,13,7,26,23,9,11,6,5,3,1,2,0,17,19,4,18,10,8,14,24,21,20,16,15,22,25,33,39,38,34,32,36,31,27,28",52caab1edd5532cc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260891,stochastic,0.27846883802816874,0.415059927533062,0.08970340869220583,0.37020822318695906,False,35,39.16355140186916,PPO_v02_checkpoint_inference,False,False,5.615384615384615,25.0,0.20512820512820512,0.48717948717948717,0.5128205128205129,0.4871794871794871,0.7692307692307693
40,"[8,13,6,7,25,30,37,35,29,20,26,23,19,10,11,4,1,5,3,12,0,2,9,17,15,14,18,22,16,24,21,38,34,36,32,39,27,33,31,28]","8,13,6,7,25,30,37,35,29,20,26,23,19,10,11,4,1,5,3,12,0,2,9,17,15,14,18,22,16,24,21,38,34,36,32,39,27,33,31,28",979450a5b7b79e2b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260892,stochastic,0.3202482003129888,0.44812492971887574,0.08942956774238929,0.4034101458476811,False,36,38.67289719626168,PPO_v02_checkpoint_inference,False,False,5.6923076923076925,18.0,0.07692307692307693,0.46153846153846156,0.5282051282051282,0.4717948717948718,0.7948717948717948
40,"[11,13,4,7,6,26,35,30,37,29,23,19,0,3,21,2,12,5,1,9,8,17,15,18,10,22,16,24,20,14,25,33,38,27,32,36,34,39,31,28]","11,13,4,7,6,26,35,30,37,29,23,19,0,3,21,2,12,5,1,9,8,17,15,18,10,22,16,24,20,14,25,33,38,27,32,36,34,39,31,28",24a0db98f3f00bf5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260893,stochastic,0.24514298708920162,0.40201383046234024,0.0987482438002966,0.35263970856219196,False,34,38.004672897196265,PPO_v02_checkpoint_inference,False,False,7.256410256410256,20.0,0.05128205128205128,0.48717948717948717,0.5948717948717949,0.40512820512820513,0.8461538461538461
